Index,Message,Description,Message Abstract,Description Abstract
2557,chore(): release v6.6.0,,chore(): release v6.6.0,
2558,chore(deps): update dependency @apollo/federation to ^0.12.0,,chore(deps): update dependency @apollo/federation to ^0.12.0,
2559,Merge pull request #619 from nestjs/renovate/pin-dependencies,fix(deps): pin dependency tslib to 1.10.0,Merge pull request #619 from nestjs/renovate/pin-dependencies,fix(deps): pin dependency tslib to 1.10.0
2560,fix(deps): pin dependency tslib to 1.10.0,,fix(deps): pin dependency tslib to 1.10.0,
2561,Merge branch 'tuxmachine-feat/federation',,Merge branch 'tuxmachine-feat/federation',
2562,"refactor(): minor improvements, adjust code style",,"refactor(): minor improvements, adjust code style",
2563,fix(): resolve merge conflicts,,fix(): resolve merge conflicts,
2564,Merge pull request #617 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.2,Merge pull request #617 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.2
2565,fix(deps): update dependency fast-glob to v3.2.2,,fix(deps): update dependency fast-glob to v3.2.2,
2566,chore(deps): update dependency release-it to v12.6.1,,chore(deps): update dependency release-it to v12.6.1,
2567,Update README.md,,Update README.md,
2568,Update README.md,,Update README.md,
2569,chore(): release v6.5.5,,chore(): release v6.5.5,
2570,"feat(): migrate to eslint, add commilint, release-it",,"feat(): migrate to eslint, add commilint, release-it",
2571,Merge pull request #615 from nestjs/renovate/rimraf-3.x,fix(deps): update dependency rimraf to v3.0.2,Merge pull request #615 from nestjs/renovate/rimraf-3.x,fix(deps): update dependency rimraf to v3.0.2
2572,Merge pull request #584 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.11.8,Merge pull request #584 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.11.8
2573,fix(): fix invalid type of descriptor in resolver metadata,,fix(): fix invalid type of descriptor in resolver metadata,
2574,fix(deps): update dependency rimraf to v3.0.2,,fix(deps): update dependency rimraf to v3.0.2,
2575,Merge branch 'master' into renovate/nest-monorepo,,Merge branch 'master' into renovate/nest-monorepo,
2576,Merge pull request #614 from nestjs/renovate/pin-dependencies,fix(deps): pin dependency rimraf to 3.0.0,Merge pull request #614 from nestjs/renovate/pin-dependencies,fix(deps): pin dependency rimraf to 3.0.0
2577,Merge branch 'iliyaZelenko-patch-1',,Merge branch 'iliyaZelenko-patch-1',
2578,test(): fix integration tests,,test(): fix integration tests,
2579,fix(deps): pin dependency rimraf to 3.0.0,,fix(deps): pin dependency rimraf to 3.0.0,
2580,Merge branch 'patch-1' of https://github.com/iliyaZelenko/graphql into iliyaZelenko-patch-1,,Merge branch 'patch-1' of link into iliyaZelenko-patch-1,
2581,Merge pull request #609 from nestjs/renovate/apollo-graphql-packages,fix(deps): update dependency graphql-tools to v4.0.7,Merge pull request #609 from nestjs/renovate/apollo-graphql-packages,fix(deps): update dependency graphql-tools to v4.0.7
2582,Merge branch 'lovelykd-better-support-on-windows',,Merge branch 'lovelykd-better-support-on-windows',
2583,fix(): resolve merge conflicts,,fix(): resolve merge conflicts,
2584,fix(deps): update dependency graphql-tools to v4.0.7,,fix(deps): update dependency graphql-tools to v4.0.7,
2585,Merge pull request #612 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.1,Merge pull request #612 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.1
2586,chore(deps): update dependency typescript to v3.8.2,,chore(deps): update dependency typescript to v3.8.2,
2587,fix(deps): update dependency fast-glob to v3.2.1,,fix(deps): update dependency fast-glob to v3.2.1,
2588,chore(deps): update nest monorepo to v6.11.8,,chore(deps): update nest monorepo to v6.11.8,
2589,chore(deps): update dependency @types/jest to v25.1.3,,chore(deps): update dependency @types/jest to v25.1.3,
2590,chore(deps): update dependency ts-jest to v25.2.1,,chore(deps): update dependency ts-jest to v25.2.1,
2591,chore(deps): update apollo graphql packages to v2.10.1,,chore(deps): update apollo graphql packages to v2.10.1,
2592,Update README.md,,Update README.md,
2593,chore(deps): update dependency husky to v4.2.3,,chore(deps): update dependency husky to v4.2.3,
2594,chore(deps): update dependency husky to v4.2.2,,chore(deps): update dependency husky to v4.2.2,
2595,chore(deps): update dependency @types/jest to v25.1.2,,chore(deps): update dependency @types/jest to v25.1.2,
2596,chore(deps): update apollo graphql packages to v2.10.0,,chore(deps): update apollo graphql packages to v2.10.0,
2597,chore(deps): update dependency ts-jest to v25.2.0,,chore(deps): update dependency ts-jest to v25.2.0,
2598,chore(deps): update dependency lint-staged to v10.0.7,,chore(deps): update dependency lint-staged to v10.0.7,
2599,chore(deps): update dependency lint-staged to v10.0.6,,chore(deps): update dependency lint-staged to v10.0.6,
2600,chore(deps): update dependency ts-jest to v25.1.0,,chore(deps): update dependency ts-jest to v25.1.0,
2601,Update custom-scalar.fixture.ts,,Update custom-scalar.fixture.ts,
2602,chore(deps): update dependency lint-staged to v10.0.5,,chore(deps): update dependency lint-staged to v10.0.5,
2603,feat(typings generation): eslint-disable,,feat(typings generation): eslint-disable,
2604,chore(deps): update dependency @types/jest to v25.1.1,,chore(deps): update dependency @types/jest to v25.1.1,
2605,chore(deps): update dependency lint-staged to v10.0.4,,chore(deps): update dependency lint-staged to v10.0.4,
2606,chore(deps): update dependency @types/jest to v25,,chore(deps): update dependency @types/jest to v25,
2607,chore(deps): update dependency lint-staged to v10.0.3,,chore(deps): update dependency lint-staged to v10.0.3,
2608,chore(deps): update dependency graphql to v14.6.0,,chore(deps): update dependency graphql to v14.6.0,
2609,chore(deps): update dependency ts-jest to v25,,chore(deps): update dependency ts-jest to v25,
2610,chore(deps): update dependency husky to v4.2.1,,chore(deps): update dependency husky to v4.2.1,
2611,chore(deps): update dependency @types/jest to v24.9.1,,chore(deps): update dependency @types/jest to v24.9.1,
2612,chore(deps): update dependency lint-staged to v10.0.2,,chore(deps): update dependency lint-staged to v10.0.2,
2613,chore(deps): update dependency jest to v25,,chore(deps): update dependency jest to v25,
2614,chore(deps): update dependency husky to v4.2.0,,chore(deps): update dependency husky to v4.2.0,
2615,chore(deps): update dependency husky to v4.1.0,,chore(deps): update dependency husky to v4.1.0,
2616,chore(deps): update dependency lint-staged to v10.0.1,,chore(deps): update dependency lint-staged to v10.0.1,
2617,chore(deps): remove deprecated @types/graphql dependency,,chore(deps): remove deprecated @types/graphql dependency,
2618,fix: invert logic for providing your own schema,,fix: invert logic for providing your own schema,
2619,feat: add code-first support for grahql federation,Blocked until support for Directives lands in type-graphql[1]  https://github.com/MichalLytek/type-graphql/issues/351,feat: add code-first support for grahql federation,Blocked until support for Directives lands in type-graphql[1] link
2620,fix(federation): allow apollo engine config in gateway,Replaced the Pick with it's inversion which allows more Apollo Server options to pass through.,fix(federation): allow apollo engine config in gateway,Replaced the Pick with it's inversion which allows more Apollo Server options to pass through.
2621,fix(federation): use type merger from 'merge-graphql-schemas',,fix(federation): use type merger from 'merge-graphql-schemas',
2622,fix: support for external resolvers,Allows you to pass graphql-type-json as resolver to GraphQLFederationModule,fix: support for external resolvers,Allows you to pass graphql-type-json as resolver to GraphQLFederationModule
2623,fix: scalar resolvers,Type mismatch on GraphQL Federation factory caused scalars to be added to resolvers incorrectly. Fixed and tests added.,fix: scalar resolvers,Type mismatch on GraphQL Federation factory caused scalars to be added to resolvers incorrectly. Fixed and tests added.
2624,fix: support Apollo Graph Manager,,fix: support Apollo Graph Manager,
2625,fix: add all options for ApolloServer to Gateway,Was missing support for context and plugins options,fix: add all options for ApolloServer to Gateway,Was missing support for context and plugins options
2626,fix: export BuildService token,,fix: export BuildService token,
2627,style: cleanup unused imports,,style: cleanup unused imports,
2628,fix: change GatewayModuleOptions interface,Should (theoretically) allow managed federation,fix: change GatewayModuleOptions interface,Should (theoretically) allow managed federation
2629,build: update apollo federation and gateway,,build: update apollo federation and gateway,
2630,test: add test for injecting custom buildservice into gateway,,test: add test for injecting custom buildservice into gateway,
2631,feat: add fastify support to federation and gateway modules,,feat: add fastify support to federation and gateway modules,
2632,test: add tests for generating interfaces for federation,,test: add tests for generating interfaces for federation,
2633,feat: add async module support to graphql gateway,,feat: add async module support to graphql gateway,
2634,test: asynchronous federation module initialisation,,test: asynchronous federation module initialisation,
2635,test: add integration test for gateway module,,test: add integration test for gateway module,
2636,test: add integration test for federation module,,test: add integration test for federation module,
2637,style: formatting with prettier,,style: formatting with prettier,
2638,fix(federation): use resolver reference instead of resolver name,,fix(federation): use resolver reference instead of resolver name,
2639,fix(federation): filter resolvers predication,,fix(federation): filter resolvers predication,
2640,feat(federation): graphql federation module,,feat(federation): graphql federation module,
2641,feat(federation): graphql federation factory,,feat(federation): graphql federation factory,
2642,feat(federation): graphql gateway module,,feat(federation): graphql gateway module,
2643,feat(federation): extract metadata reference resolver,,feat(federation): extract metadata reference resolver,
2644,refactor(federation): barrels,,refactor(federation): barrels,
2645,feat(federation): interfaces for gateway module options,,feat(federation): interfaces for gateway module options,
2646,feat(federation): make getTypesFromPaths method public,,feat(federation): make getTypesFromPaths method public,
2647,feat(federation): ResolveReference decorator,,feat(federation): ResolveReference decorator,
2648,build: import tslib helpers,,build: import tslib helpers,
2649,chore(federation): add deps,,chore(federation): add deps,
2650,chore(deps): update dependency lint-staged to v10,,chore(deps): update dependency lint-staged to v10,
2651,Merge pull request #569 from nestjs/renovate/uuid-3.x,fix(deps): update dependency uuid to v3.4.0,Merge pull request #569 from nestjs/renovate/uuid-3.x,fix(deps): update dependency uuid to v3.4.0
2652,chore(deps): update dependency typescript to v3.7.5,,chore(deps): update dependency typescript to v3.7.5,
2653,fix(deps): update dependency uuid to v3.4.0,,fix(deps): update dependency uuid to v3.4.0,
2654,build(): use rimraf for cross platform support in prebuild,,build(): use rimraf for cross platform support in prebuild,
2655,fix(): set line endings of ts-morph according to platform,,fix(): set line endings of ts-morph according to platform,
2656,chore(deps): update dependency husky to v4.0.10,,chore(deps): update dependency husky to v4.0.10,
2657,chore(deps): update dependency @types/jest to v24.9.0,,chore(deps): update dependency @types/jest to v24.9.0,
2658,chore(deps): update dependency husky to v4.0.9,,chore(deps): update dependency husky to v4.0.9,
2659,chore(deps): update dependency husky to v4.0.8,,chore(deps): update dependency husky to v4.0.8,
2660,chore(deps): update dependency ts-node to v8.6.2,,chore(deps): update dependency ts-node to v8.6.2,
2661,chore(deps): update dependency husky to v4.0.7,,chore(deps): update dependency husky to v4.0.7,
2662,chore(deps): update dependency ts-node to v8.6.1,,chore(deps): update dependency ts-node to v8.6.1,
2663,chore(deps): update dependency husky to v4.0.6,,chore(deps): update dependency husky to v4.0.6,
2664,chore(deps): update dependency husky to v4.0.5,,chore(deps): update dependency husky to v4.0.5,
2665,chore(deps): update dependency ts-node to v8.6.0,,chore(deps): update dependency ts-node to v8.6.0,
2666,chore(deps): update apollo graphql packages to v2.9.16,,chore(deps): update apollo graphql packages to v2.9.16,
2667,chore(deps): update dependency husky to v4.0.4,,chore(deps): update dependency husky to v4.0.4,
2668,chore(deps): update dependency husky to v4.0.3,,chore(deps): update dependency husky to v4.0.3,
2669,chore(deps): update dependency typescript to v3.7.4,,chore(deps): update dependency typescript to v3.7.4,
