Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1555,added deferred to utils,0.57541823,"- delay became an effect, you still can import delay util from redux-saga/utils though",,0
1556,Added failing test for missed actions in freshly created tasks (should be fixed by single stdChannel),0.65167487,- keeping single stdChannel in the internals allowed to fix 2 bugs with missed actions (see #707 and #1146),,0
1557,Updated broken article link in docs,0.5265218,"- Updated docs, added a section on channels",,0
1558,v1.1.1,0.58670986,Starting from this release,,0
1559,Removed hacky installation fixing script,0.5409223,"- got rid of createSagaMiddleware({ onerror }) which got into library because of a typo and we have supported it for some time, please use onError instead",,0
1560,Merge pull request #98 from DjebbZ/patch-4,0.4437104,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,Fix small typo in UsingRunSaga.md,0
1561,"Refactor effect structure to { [IO]: true, type, payload } (#1477)",0.8486903,"- refactored shape of the effect objects to { [IO]: true, type, payload }",Update BeginnerTutorial.md,1
1562,Merge pull request #1255 from aikoven/1.0.0-typings,0.48672977,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",removed a space,0
1563,Merge branch 'run-saga-scheduler-fix',0.50808084,- New scheduler to handle synchronous & deeply nested forks/puts (see #622),Make the beginner tutorial match the style/content of the beginner guide repo,0
1564,Move setting closed var to close method in eventChannel (followup to #1606),0.597067,"- fixed issue with eventChannels not closing automatically upon emitting END, thanks to @baldwmic",,0
1565,Simplify runCancelEffect,0.56052136,- Fixed cancellable-counter example,fixed typos + exports,0
1566,test custom emitter option,0.5930507, emitter: emit => action => {,,0
1567,removed logs,0.70027876,"- removed logError, use only onError option",Looks like the beginner guide repo and the tutorial have diverged a bit. This makes the tutorial consistent with the code in the repo.,1
1568,internal: Saga env (#1479),0.5981819,- Support for starting Sagas dynamically (issues #5 and #13),,0
1569,"fixed nested saga issue, added async example",0.61239696,        // error is an instance of SagaCancellationException,Add a Gitter chat badge to README.md,0
1570,forgot an a,0.41886538,),Fix typos,0
1571,Add test (example usage) for createMockTask (#1518),0.6394392,  const mockTask = createMockTask(),Fix typos,0
1572,0.8.0,0.63789165,  // No longer valid with 0.9.1,,0
1573,Change korean translation link,0.54663897,- Add Chinese Traditional translation (thanks to @neighborhood999),,0
1574,Merge pull request #687 from yelouafi/fix/run-saga-scheduling,0.5116355,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1575,Rename .eslintrc (deprecated) to .eslintrc.json,0.4903825,"- Added ""jsnext:main"" entry to package.json for ES2015 module import (PR #204)",Fix a typo in Beginner Tutorial,0
1576,Added release npm scripts,0.4683795,#2324 2466c79 Thanks @neurosnap! - Add LICENSE file,Fix typo in RacingEffects.md,0
1577,Specify the file name to make changes in while following beginners tutorial (#2249),0.42377684,You can even enhance those stacks with file names and line numbers by using in development our new babel-plugin-redux-saga (also thanks to @restrry). Let us know if there are any issues with this or if we can make them even more useful!,something → something,0
1578,core: cover debounce helper with tests,0.50931823,"- most runtime type checks got hidden behing development checks, inputs might not be validated in production (failed validation resulted in error being thrown anyway)",,0
1579,v1.0.0-beta.1,0.69694865,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
1580,added apply effect (calling functions with context),0.7107786,"- new yield apply(context, fn, args) effect for calling function with this context  (issue #27)",,1
1581,Merge pull request #89 from gaearon/patch-1,0.43872595,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,fix typo,0
1582,Fixed typo,0.5273121,- Fix issues with Error handling,Update ErrorHandling.md,0
1583,fix exported function name: counter -> congratulate,0.5428013,export default function configureStore(initialState) {,update cancel docs to import effect functions,0
1584,Fix typo in variable name in RunningTasksInParallel.html,0.47107232,"- got rid of createSagaMiddleware({ onerror }) which got into library because of a typo and we have supported it for some time, please use onError instead",Fix race example in docs,0
1585,Changed wording,0.77782273,Changed:,Fix typo in UsingSagaHelpers.md,1
1586,fixed fork sync error handling,0.66041785,This patch fixes synchronous errors handling (see #152 and #165),reason spelling typo in error handling docs,0
1587,Added option for handling uncaught errors,0.71833634,Error handling,,1
1588,"Add a link to ""analytics on easy mode""",0.4580279,"- join(...tasks) - this effect creator will accept array of tasks from now on, it's just a shorthand (more obvious one) for tasks.map(join)",,0
1589,Add a test case that checks whether fork properly handle promises that resolves undefined,0.5805242,- Fixes issues of taking puts nested inside a fork call (forked child puts before fork Effect returns) #277,,0
1590,Contributing doc update (#2355),0.66265243,- many docs improvements,,0
1591,Changed build status badges urls,0.52766174,Patch Changes,,0
1592,Merge pull request #310 from nick13jaremek/fix/issue-300,0.51938224,- Fix issues with Error handling,,0
1593,effect middleware API that allows chaining,0.778259,Middleware API,,1
1594,changed project structure to fix circular dependency #1447 (#1453),0.5614121,Updated dependencies [345b828]:,,0
1595,0.15.0,0.5404432,For more background see the explanation on this issue. This release should fixe #50 and #55,,0
1596,added export for select and getState,0.77737737,export function* getData () {,,1
1597,Merge pull request #1649 from rkleine/patch-1,0.4731144,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,"Fixed mispelling of ""reason""",0
1598,Apply fix for TS@3.7 duplicated identifiers in TS@>=3.6 typings,0.7830555,- TS typings got revamped - they require TS@>3.1 now,,1
1599,Merge pull request #344 from yjcxy12/patch-3,0.43619588,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1600,renamed isCancel to isCancelError,0.7149206,So SagaCancellationException class and isCancelError function were removed.,,1
1601,chore: change start example scripts (#2368),0.58013594,// resume the generator with mock task,,0
1602,Put to Channel doesn't require an action,0.5735072,Support for Channels and Event channels,,0
1603,Fix export error in rootSaga section of tutorial,0.75336105,import rootSaga from './sagas',,1
1604,Merge pull request #739 from redux-saga/join-array-fix,0.5351269,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1605,Merge pull request #11 from billyjanitsch/reducer-hmr,0.52556115,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
1606,pass option.middleware to proc and hot replace,0.62267745,"    applyMiddleware(/ other middleware, / sagaMiddleware)",,0
1607,Fixed translation name,0.45329207,- exported util of arrayOfDeffered got renamed to the correct arrayOfDeferred,,0
1608,test new monitor API,0.7178088,- monitor,Fix code example for: call,1
1609,Merge pull request #821 from rajdee/master,0.4163199,- issue with joiner not ending in cancelled state when joining cancelled task ,Update Japanese translation based on 2395736,0
1610,0.7.0,0.5653986,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,fix code typos,0
1611,then -> than,0.6610269,});,"The call(fn, ...args) usage was omitted from its example.",0
1612,Fixed gitbook build issue,0.5824797,The documentation is now using GitBook thanks to @cef62,,0
1613,add support for END,0.6578338,assert.end(),,0
1614,Tweaked prettier config,0.53287125,Just a small patch version with:,,0
1615,Use '.jsx' extension instead of '.js';,0.61611867,```js,,0
1616,Merge pull request #1 from justsayno/BeginnerTutorial.md-Include-full-render-method,0.53986466,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",Fixes some typos in BeginnerTutorial.md,0
1617,"Added getContext/setContext effects, where context is acting like dynamic scoping between parent/child tasks (resolves #713)",0.7980181,"- added getContext and setContext effects (thanks for the idea to @aikoven). It's not properly documented yet, but its a feature which allows sharing context properties across tasks without need to import them in each file or passing them explicitly through arguments. The feature is implemented as dynamic scoping which should sounds familiar for JS devs. In general you cannot share a context property from a child task to the parent, its only passed 'down'. You can read more in related issue and PR till its not documented.",,1
