Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Add exception handling for closed transports,0.50235164,2545 Standardize init of exceptions for more consistent control of HTTP responses using exceptions,"Adds handling for closed transports in the server for write_response as well as write_error, letting it all flow to bail_out seemed to be a little light handed in terms of telling the logs where the error actually occured. Handling to fix the infinite write_error loop is still there and those exceptions will get reported on in the debug logs.",0
remove logger from run,0.5749325,Fix the logger and make it work (#1397),,0
Merge pull request #312 from r0fls/allow-vhost-lists,0.48921046,1776 Bug fix for host parameter issue with lists,allow using a list of hosts on a route,0
allow using a list of hosts on a route,0.49521983,2236 Allow Falsey (but not-None) responses from route handlers,,0
Merge pull request #311 from youknowone/route-overload,0.6409451,"Route overloading! Multiple functions for different methods of routes! (#311, thanks to @youknowone)",Feature: Routing overload,0
Feature: Routing overload,0.7054957,360 Fixed dynamic route overloading,"When user specifies HTTP methods to function handlers, it automatically will be overloaded unless they duplicate. Example: This is a new route. It works as before. @app.route('/overload', methods=['GET']) async def handler1(request):     return text('OK1') This is the exiting route but a new method. They are merged and work as combined. The route will serve all of GET, POST and PUT. @app.route('/overload', methods=['POST', 'PUT']) async def handler2(request):     return text('OK2') This is the existing route and PUT method is the duplicated method. It raises RouteExists. @app.route('/overload', methods=['PUT', 'DELETE']) async def handler3(request): return text('Duplicated')",1
Fix formatting of 'Final Word' in README,0.5837521,1477 Fix grammar in README.md,,0
Add new guides to documentation index,0.55509996,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,,0
Merge pull request #309 from seemethere/fix_write_error_loop,0.53447163,This pull request encompasses a lot of bug fixes among other things.,Fixes write_error loop from bail_out function,0
Fixes write_error loop from bail_out function,0.4755223,2262 Noisy exceptions - force logging of all exceptions,Fixes stack-overflow found in #307,0
Merge pull request #308 from r0fls/287,0.48792976,To see the exhaustive list of pull requests included in this release see:,update logging placement,0
update logging placement,0.56906706,Fix document for logging,,0
Merge pull request #291 from subyraman/master,0.46761847,To see the exhaustive list of pull requests included in this release see:,"Add rich HTML traceback in debug mode, add HTML 500 page in prod",0
Merge pull request #304 from gpip/missing_ip_slots,0.43274498,To see the exhaustive list of pull requests included in this release see:,cannot use the new .ip without updating slots,0
cannot use the new .ip without updating slots,0.48759234,2114 New client_ip access of connection info instance,,0
Merge pull request #301 from r0fls/cache-remote-ip,0.3900581,To see the exhaustive list of pull requests included in this release see:,cache the remote IP property,0
use hasattr,0.2181766,[#1983][] Remove duplicate contents in testing.rst,,0
Merge pull request #302 from channelcat/request-headers-ci,0.45477235,2201 Cleanup request info in pipelined requests,Trimmed down features of CIMultiDict,0
Encoding needs a default,0.5984323,Add charset default to utf-8 for text and js content types if not specified,,0
Fix header capitalization on input,0.51532173,2097 Allow case-insensitive HTTP Upgrade header,also removed redundant utf-8 in encodes/decodes,0
Trimmed down features of CIMultiDict,0.4746493,2104 Explicit usage of CIMultiDict getters,,0
Remove redundant else,0.54749835,Removed an un-needed if statement #662 (Thanks to @rsrdesarrollo),,0
cache the remote IP property,0.4396149,Simplify request ip and port retrieval logic,,0
Merge pull request #300 from channelcat/move-request-ip-retry,0.40211725,To see the exhaustive list of pull requests included in this release see: link,Moved Remote-Addr header to request.ip,0
Moved Remote-Addr header to request.ip so it can be pulled on-demand,0.49969846,2032 Add raw header info to request object,,0
Merge pull request #294 from subyraman/redirect,0.42827547,To see the exhaustive list of pull requests included in this release see:,Add redirect method from @pcdinh,0
Merge pull request #293 from r0fls/extensions-docs,0.4921754,2409 Add missing documentation for Request.respond,Extensions docs,0
Merge pull request #297 from seemethere/increment_020,0.50537455,To see the exhaustive list of pull requests included in this release see:,Increment version to 0.2.0,0
Increment version to 0.2.0,0.50708765,1893 Remove version section from setup.cfg,,0
Add SSL to server,0.46484548,"📦 EXTRA REQUIREMENT: In order to use TLS autogeneration, you must install either mkcert or trustme.","Add ssl variable passthrough to following: -- sanic.run -- server.serve Add ssl variable to loop.create_server to enable built-in async context socket wrapper Update documentation Tested with worker = 1, and worker = 2. Signed-off-by: Matt Daue mattdaue@gmail.com",0
add redirect method,0.56679034,2712 Improved example using 'https' to create the redirect,,0
add headers none test,0.5279146,"    request.headers.example_field == ""Foo, Bar,Baz""",,0
rename test app,0.54064983,Provide a default app name #159,,0
add redirect code from @pcdinh,0.5086569,2712 Improved example using 'https' to create the redirect,,0
add a list of extensions,0.4421084,"2308 Auto extend application with Sanic Extensions if it is installed, and provide first class support for accessing the extensions",,0
add beautifulsoup4 to tox,0.37461329,[#1986][] Update tox requirements,,0
html and tests pass,0.39710614,Default error render is with plain text (browsers still get HTML by default because auto looks at headers),,0
Merge pull request #289 from seemethere/update_request_form_getitem,0.5216996,To see the exhaustive list of pull requests included in this release see:,Update request.form to work with getitem,0
Update request.form to work with getitem,0.47962105,2439 New API for reading form values with options: Request.get_form,,0
Merge pull request #284 from r0fls/remove-defualt-type,0.4611308,2306 Removal of deprecated items,remove default from host in _get method,0
Merge pull request #285 from r0fls/blueprint-domains,0.4546947,To see the exhaustive list of pull requests included in this release see: ,add vhosts to blueprints,0
add ability to override default host in blueprint,0.4818089,"Adding support for virtual hosts through the main application and blueprints #285, #287 ",,0
add vhosts to blueprints,0.65460443,"Adding support for virtual hosts through the main application and blueprints #285, #287 ",,0
remove default from host in _get method,0.571281,_host keyword in url_for,,0
Merge pull request #278 from r0fls/vhosts,0.47717154,To see the exhaustive list of pull requests included in this release see:,add support for virtual hosts,0
Generate API documentation in the _api folder,0.4155701,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,,0
Convert README to RestructuredText and include it in the documentation index.,0.5650529,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,,0
add support for virtual hosts,0.79783714,"Adding support for virtual hosts through the main application and blueprints #285, #287 ",,1
Merge pull request #261 from yoloseem/parsed_json,0.43877554,To see the exhaustive list of pull requests included in this release see:,Cache request.json even when it's empty.,0
Merge pull request #276 from r0fls/workers,0.49152172,To see the exhaustive list of pull requests included in this release see: ,Fix multiple worker problem,0
Change the skips to actual pytest skips,0.58603114,"1464 Upgrade pytest, and fix caplog unit tests",By using the builtin pytest skips we can identify that the tests are still there but are being currently skipped. Will update later to remove the skips once we figure out why they freeze with pytest (I experienced this same issue with multiprocessing when testing start/stop events).,0
skip multiprocessing tests,0.587369,Fix type pikcle->pickle in multiprocessing test,,0
fix stop event,0.43240178,- after_start and before_stop now pass sanic as their first argument.  Current event listeners will need to be updated to accept the new argument,,0
this branch is broken,0.39518255,fix: sideeffects created by changing fork to spawn by @SaidBySolo in link,,0
fix multiple worker problem,0.5695146,2622 Add API to restart all workers from the multiplexer,,0
Merge pull request #274 from AntonDnepr/cbw_fixes,0.5762115,This pull request encompasses a lot of bug fixes among other things.,Class based views fixes,0
removed debug from test,0.47229782,debug=True and --debug do NOT automatically run auto_reload,,0
