Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge branch 'nBerg-additional-user-variables',0.33839643,ansible@v1.0.3 - CHANGELOG,,0
Merge branch 'additional-user-variables' of github.com:nBerg/packer into nBerg-additional-user-variables,0.4958704,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,Conflicts:     builder/amazon/common/run_config.go,0
post-processor/vagrant: style,0.5559418,vagrant@v1.0.2 - CHANGELOG,,0
Merge pull request #1371 from alevkin/master,0.40206563,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,post-processor/vagrant: Change creating boxes for customizing metadata.json,0
Merge pull request #1375 from yveslaroche/fix-ansible-inventory-path,0.6184189,ansible@v1.0.3 - CHANGELOG,provisioner/ansible: Fix Ansible inventory path on Windows,0
Merge pull request #1373 from anthonybishopric/debug_bundle_commands,0.45721573,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,builder/amazon-instance: Debug the evaluated bundle commands,0
Merge pull request #1381 from pas256/chroot-hvm,0.43303692,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,builder/amazonchroot: can build both PV and HVM images,0
Merge pull request #1360 from jmassara/ee_fix,0.40983272,jdcloud@v1.0.1 - CHANGELOG,builder/amazon-chroot: Fix bug with getting ec2 connection instead of source image,0
builder/virtualbox-*: seed RNG [GH-1386],0.5104917,    build. GH-11574,,0
Merge branch 'mattthias-master_add_support_for_tcg_accel_in_qemu_builder_',0.457394,qemu@v1.0.4 - CHANGELOG,,0
Merge branch 'master_add_support_for_tcg_accel_in_qemu_builder_' of github.com:mattthias/packer into mattthias-master_add_support_for_tcg_accel_in_qemu_builder_,0.5389025,qemu@v1.0.8 - CHANGELOG,Conflicts:     builder/qemu/builder.go     website/source/docs/builders/qemu.html.markdown,0
Merge branch 'matthbak-master',0.3323704,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,,0
Merge branch 'master' of github.com:matthbak/packer into matthbak-master,0.47793347,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,Conflicts:     builder/qemu/step_run.go,0
Merge pull request #1396 from ianunruh/feature/vmware-ssh-host-template,0.49593896,vmware@v1.0.7 - CHANGELOG,builder/vmware: Add templating to VMware SSH host option,0
Merge pull request #1455 from legal90/prl-tools-flavor,0.39447492,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",builder/parallels: Detect path to Parallels Tools ISO automatically,0
website: Changed Parallels builder docs,0.6497645,parallels@v1.0.2 - CHANGELOG,,0
"builder/parallels: ""guest_os_distribution"" renamed to ""guest_os_type"".",0.5864394,parallels@v1.0.2 - CHANGELOG,"""guest_os_distribution"" become deprecated and is not required anymore. But if it is defined (in outdated templates),then the value will be copied to ""guest_os_type"" and warning will be displayed.",0
builder/parallels: Detect path to Parallels Tools ISO automatically.,0.4485017,    support specifying an exact build image when multiple images exist in the,'parallels_tools_host_path' param is deprecated 'parallels_tools_flavor' is added (mandatory).,0
builder/parallels: Added 'StepPrepareParallelsTools',0.5967455,parallels@v1.0.2 - CHANGELOG,,0
builder/parallels: Added 'ToolsConfig' struct,0.49874222,parallels@v1.0.2 - CHANGELOG,,0
builder/parallels: 'ToolsIsoPath' added,0.53080297,parallels@v1.0.2 - CHANGELOG,,0
Merge pull request #1410 from msabramo/openstack_builder_blank_keypair_is_error,0.5536157,openstack@v1.0.1 - CHANGELOG,builder/openstack: error out when gets blank keypair,0
Merge pull request #1407 from hiroyuki-sato/patch_for_packer,0.6561707,Packer patch release version 1.7.4,builder/qemu: add machine_type option for qemu builder.,0
Merge pull request #1418 from msabramo/openstack_builder_region_not_mandatory,0.57563215,openstack@v1.0.1 - CHANGELOG,builder/openstack: Make region not required if not rackspace,0
Merge pull request #1425 from dysinger/1424-amazon-instance-s3-region-not-url,0.5069046,amazon@v1.1.2 - CHANGELOG,builder/amazon-instance: Use Region not S3Endpoint (see Issue 1424),0
Merge pull request #1427 from NickPresta/master,0.38537645,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Updating check for version when on devel.,0
Merge pull request #1428 from NickPresta/patch-1,0.42955777,Packer patch release version 1.7.3,website: Updating Ubuntu 12.04 ISO location and checksum,0
website: clean up layout,0.36020845,     list of plugins for building a template.,,0
Merge pull request #1432 from rhbecker/docs/toc-and-title-fixes,0.41776478,BUG FIXES:,docs: toc and title fixes,0
Merge pull request #1448 from vtolstov/simple,0.40078598,Bump github.com/hashicorp/go-getter to fix the untarring of OVA files,builder/digitalocean: add ability to set api url in template,0
Merge pull request #1453 from manul/master,0.37597713,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",builder/amazon-instance: It's possible to create instance-store images from EBS-based images,0
"It's not necessary to use an instance-store image to build an instance-store image, see this example http://sorcery.smugmug.com/2014/01/29/instance-store-hvm-amis-for-amazon-ec2/ so there should be no restriction on the ExpectedRootDevice",0.39079395,    enabled builds using the hcp_packer_image data source for setting a,,0
fix missing parts,0.3439351,     made it difficult to identify the broken build block. Packer has been,Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
add ability to set api url in template,0.3860271,     legacy JSON template containing user variables with an undefined variables,Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
Merge pull request #1443 from rickard-von-essen/prl_nav_keys,0.35953027,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,"builder/parallels: Added some navigation keys in ""boot_command"". Fixes [GH-1442]",0
builder/parallels: Added some navigation keys. Fixes [GH-1442],0.5025984,parallels@v1.0.2 - CHANGELOG,,0
Merge pull request #1440 from legal90/master,0.36851278,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Enhancements for Parallels builder,0
builder/parallels: Added compatibility with Parallels Desktop 10,0.62719524,parallels@v1.0.2 - CHANGELOG,,0
builder/parallels: Added platform check,0.53768563,parallels@v1.0.2 - CHANGELOG,,0
builder/parallels: Removed config parameter 'ostype',0.5670725,parallels@v1.0.2 - CHANGELOG,"We have to set either 'ostype' or 'distribution', but not both.",0
Merge pull request #1438 from rickard-von-essen/parallels10,0.6432102,parallels@v1.0.3 - CHANGELOG,parallels: Support for Parallels Desktop 10,0
parallels: Support for Parallels Desktop 10,0.7144811,parallels@v1.0.2 - CHANGELOG,,1
Merge pull request #1434 from frapposelli/fix-vmware-typos,0.58220625,vmware@v1.0.7 - CHANGELOG,Fixed multiple VMware typos.,0
Fixed multiple VMware typos.,0.5968682,vmware@v1.0.5 - CHANGELOG,,0
"Add page_title attribute to each documentation file for which it didn't already exist, matching the value to each page's h1, respectively.",0.2906258, publishing of metadata for any HCP Packer enabled configuration template.,,0
Add table of contents link to orphan doc: other/environmental-variables.html.,0.43537462," the environment variable is now optional, and can be used for disabling the",,0
vmware-iso/driver-esxi: Fix VNC detection of used ports,0.33380806,vmware@v1.0.7 - CHANGELOG,Fixes error in earlier commit that didn't properly detect a port   was listened to.,0
Merge pull request #1431 from mpage/gce-project-id-for-source-image,0.45336494,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Allow specifying project for source images in GCE,0
Allow specifying project for source images in GCE,0.59309417,    support specifying an exact build image when multiple images exist in the,"Within GCE, images may be shared across projects. Prior to this commit, there was no way to inform the GCE builder that a source image belonged to a specific project. This adds an optional 'source_image_project_id' key to the GCE builder config.",0
Updating Ubuntu 12.04 ISO location and checksum,0.5106383,     supporting the creation of ISO files.GH-12081,,0
Updating check for version when on devel.,0.5334866,"         version = "">=1.1.1""",,0
Merge pull request #1411 from chrisfarms/master,0.36960092,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,fix panic when vagrant cloud response fails,0
vmware-iso/driver-esxi: Detect VNC in cross-platform way [GH-1372],0.34343952,vsphere@v1.0.4 - CHANGELOG,"Use VMware calls to determine ports being listened to, and determine   free VNC port",0
vmware-iso: Update VNCAddressFinder interface to return errors from VNCAddress(),0.5457158,vmware@v1.0.7 - CHANGELOG,,0
vmware-iso: Fix error vnc min/max ports [GH-1288],0.3948903,vmware@v1.0.7 - CHANGELOG,,0
Merge pull request #1362 from pmorie/docs,0.37279034,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Fix typo in docker builder docs,0
Use Region not S3Endpoint,0.34291288,    same provider and region for a given HCP Packer bucket iteration.,,0
Make region required for rackspace but not other providers,0.39014113,    same provider and region for a given HCP Packer bucket iteration.,Update test to make it pass.,0
OpenStack builder: Make region not required,0.42660457,openstack@v1.0.1 - CHANGELOG,"Perhaps ""region"" is required when using a public provider like Rackspace? It's not required for my private cloud from Metacloud. I suspect a lot of private clouds have only a single region and thus don't need ""region"" to be specified.",0
fix panic when vagrant cloud response fails,0.47965932,vagrant@v1.0.2 - CHANGELOG,,0
openstack builder error out when gets blank keypair,0.42660522,openstack@v1.0.1 - CHANGELOG,,0
Add machine_type option for qemu builder.,0.6164361,qemu@v1.0.8 - CHANGELOG,"On CentOS7, ``pc-1.0'' qemu-kvm machine type are not supported. Supported machines are: none                 empty machine pc                   RHEL 7.0.0 PC (i440FX + PIIX, 1996) (alias of pc-i440fx-rhel7.0.0) pc-i440fx-rhel7.0.0  RHEL 7.0.0 PC (i440FX + PIIX, 1996) (default) rhel6.5.0            RHEL 6.5.0 PC rhel6.4.0            RHEL 6.4.0 PC rhel6.3.0            RHEL 6.3.0 PC rhel6.2.0            RHEL 6.2.0 PC rhel6.1.0            RHEL 6.1.0 PC rhel6.0.0            RHEL 6.0.0 PC q35                  RHEL-7.0.0 PC (Q35 + ICH9, 2009) (alias of pc-q35-rhel7.0.0) pc-q35-rhel7.0.0     RHEL-7.0.0 PC (Q35 + ICH9, 2009)",0
"Fixes #1334, Add power on retry to ESXi Driver.",0.41471007,vmware@v1.0.7 - CHANGELOG,,0
"common/command/template,packer/template: fix build name ConfigTemplate processing [GH-858]",0.63115567,     build with the upgraded template you are encouraged to run packer validate,,0
Merge pull request #1397 from jfrazelle/disk_size,0.43255484,jdcloud@v1.0.1 - CHANGELOG,add disk size to google compute,0
"add disk size to google compute, so as to avoid disk size errors on exporting the image",0.37886614,data/packer-image-iteration has been removed. This was an undocumented and,,0
Merge pull request #1398 from rickard-von-essen/issue_1338,0.3929053,    issues. Please see their respective changelogs for details on plugin,parallels-iso: ISO not removed from VM after install [GH-1338],0
parallels-iso: ISO not removed from VM after install [GH-1338],0.41782758,     supporting the creation of ISO files.GH-12081,Also remove floppy and prl-tools ISO if applicable.,0
Add templating to VMware SSH host option,0.41759187,Add missing support for the env configuration argument in remote shell,,0
"Keeping the -machine type=pc if accelerator method set to ""none""",0.38321579,core/hcl2: Packer will no longer warn on excluded post-processors when using,,0
adding allowed values for accelerator,0.29838204,     variables. GH-12290,,0
Merge pull request #1392 from carletes/patch-1,0.4500815,Packer patch release version 1.6.6,website: typo in vagrant cloud,0
Update vagrant-cloud.html.markdown,0.6114502,vagrant@v1.0.2 - CHANGELOG,,0
