Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
2303,chore(deps): update dependency @types/inquirer to v7.3.3,0.97639596,chore(deps): update dependency @types/inquirer to v7.3.3 (4e7949a2),"import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; import { strings } from '@angular-devkit/core'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = strings.dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",1
2304,chore(deps): update dependency release-it to v13.3.0,0.9699373,chore(deps): update dependency release-it to v13.4.0 (c745366),,1
2305,chore(deps): update typescript-eslint monorepo to v5.12.1,0.98739386,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
2306,fix template class name,0.53147453,fix(): reverse module paths (typescript loader) (16ace26),,0
2307,deps(): remove typescript from dev deps,0.94774914,deps(): remove typescript from dev deps (761e767),,1
2308,chore(deps): update dependency release-it to v14.11.3,0.9849396,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),task(tests) : develop end to end tests to check if their are no regressions in CLI tool,1
2309,Merge pull request #1156 from nestjs/dependabot/npm_and_yarn/lodash-4.17.21,0.9902019,Merge pull request #1156 from nestjs/dependabot/npm_and_yarn/lodash-4.17.21 (70a1bb2a),refactor: use nest-cli.json (backward compatible + defaults),1
2310,chore(deps): update dependency jest to v26.6.0,0.9747462,chore(deps): update dependency jest to v26.6.2 (6aad9eec),Fixed: Create project crash,1
2311,chore: add opencollective statements,0.5168674,chore: use if condition (0b2ed1d8),,0
2312,dockerize : try chmod after yarn install,0.4803584,feat: Compatibility With Yarn PnP (8a39a6b),,0
2313,chore(deps): update dependency @types/node to v14.17.32,0.9876626,chore(deps): update dependency @types/node to v14.17.2 (eafe2417),,1
2314,chore(deps): update dependency release-it to v14.6.2,0.97912943,chore(deps): update dependency release-it to v14.6.0 (44578011),,1
2315,add trello link in README.md road map section,0.46989495,feat(): add built-in source maps support (499ac3f7),,0
2316,Merge pull request #49 from nestjs/generate,0.88708186,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
2317,fix markdown json,0.64574087,chore(): fix package.json (497bd45e),,0
2318,chore(deps): update dependency @types/jest to v28,0.9755843,chore(deps): update dependency @types/jest to v28 (2d372b5c),,1
2319,chore(deps): update dependency eslint-config-prettier to v8.4.0,0.98409635,chore(deps): update dependency eslint-config-prettier to v8.5.0 (4fd04325),,1
2320,Merge pull request #1522 from nestjs/renovate/node-16.x,0.9792495,Merge pull request #1522 from nestjs/renovate/node-16.x (ba19e394),,1
2321,update publish config to access public,0.50311506,chore(): publish 6.14.1 release (892b96d),,0
2322,chore(deps): update commitlint monorepo to v12.1.3,0.97694665,chore(deps): update commitlint monorepo to v12.0.1 (b1422b92),,1
2323,issue-8 add windows specific to test path string names,0.5467075,test: add test case for replacement of path aliases (2b2f415e),feature(add) : develop add dependency command,0
2324,chore(deps): update dependency jest to v25.2.7,0.9758419,chore(deps): update dependency jest to v25.2.3 (26908ed),,1
2325,Add renovate.json,0.44559416,Merge pull request #1860 from nestjs/renovate/prettier-2.x (f912450a),,0
2326,dept(typescript) : migrate bin to typescript,0.61113524,build: speed up the TypeScript transpilation (5c18f47),"import chalk from 'chalk'; import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",0
2327,chore(deps): update dependency jest to v29.4.1,0.9700479,chore(deps): update dependency jest to v29.4.1 (b928e38b),"import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; import { strings } from '@angular-devkit/core'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = strings.dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",1
