Index,Message,Description
11006,Initial Helm Chart/K8S Docs (#4653),  website: initial Kubernetes section with Helm information   website: extraConfig for clients   website: add more helm fields   website: document extraVolumes   website: document Consul DNS   website: fix typos and show example of downward API 
11007,Fix more unstable tests in agent and command,
11008,connect/ca: some cleanup and reorganizing of the new methods,
11009,Update CHANGELOG.md,
11010,"Ensure that Proxies ARE always cleaned up, event with DeregisterCriticalServiceAfter (#4649)",This fixes https://github.com/hashicorp/consul/issues/4648
11011,Update snapshot agent docs to include s3-endpoint (#4652),
11012,Update CHANGELOG.md,
11013,Update CHANGELOG.md,
11014,Update CHANGELOG.md,
11015,Update CHANGELOG.md,
11016,Add ECS option to EDNS responses where appropriate (#4647),"This implements parts of RFC 7871 where Consul is acting as an authoritative name server (or forwarding resolver when recursors are configured) If ECS opt is present in the request we will mirror it back and return a response with a scope of 0 (global) or with the same prefix length as the request (indicating its valid specifically for that subnet). We only mirror the prefix-length (non-global) for prepared queries as those could potentially use nearness checks that could be affected by the subnet. In the future we could get more sophisticated with determining the scope bits and allow for better caching of prepared queries that don’t rely on nearness checks. The other thing this does not do is implement the part of the ECS RFC related to originating ECS headers when acting as a intermediate DNS server (forwarding resolver). That would take a quite a bit more effort and in general provide very little value. Consul will currently forward the ECS headers between recursors and the clients transparently, we just don't originate them for non-ECS clients to get potentially more accurate ""location aware"" results."
11017,Merge pull request #4646 from hashicorp/b-fix-build,Detect correct GOOS/ARCH for copying binary with build_consul_local
11018,Detect correct GOOS/ARCH for copying binary with build_consul_local,"If GOOS/ARCH is set to something custom, we need to unset it before testing the value so we can compare to the original value."
11019,"Fix unstable tests in agent, api, and command/watch",
11020,Add script and makefile goal to help debug flaky tests,
11021,Merge pull request #4642 from hashicorp/f-ui-meta,agent: aggregate service instance meta for UI purposes
11022,agent: ExternalSources instead of Meta,
11023,Update CHANGELOG.md,
11024,Connect: Verify the leaf cert to determine its readiness. (#4540),This improves the checking so that if a certificate were to expire or the roots changed then we will go into a non-ready state. This parses the x509 certificates from the TLS certificate when the leaf is set. The readyCh will be closed whenever a parseable certificate is set and the ca roots are set. This does not mean that the certificate is valid but that it has been setup and is generally valid. The Ready function will now do x509 certificate verification which will in addition to verifying the signatures with the installed CA roots will also verify the certificate isn't expired or not set to become valid in the future.  The correct way to use these functions is to wait for the ReadyWait chan to be closed and then periodically check the readiness to determine if the certificate is currently useable.
11025,Update CHANGELOG.md,
11026,Ensure that errors setting up the DNS servers get propagated back to the shell (#4598),Fixes: #4578  Prior to this fix if there was an error binding to ports for the DNS servers the error would be swallowed by the gated log writer and never output. This fix propagates the DNS server errors back to the shell with a multierror.
11027,Update CHANGELOG.md,
11028,Implementation of Weights Data structures (#4468)," Implementation of Weights Data structures  Adding this datastructure will allow us to resolve the issues #1088 and #4198 This new structure defaults to values: { Passing: 1, Warning: 0 } Which means, use weight of 0 for a Service in Warning State while use Weight 1 for a Healthy Service. Thus it remains compatible with previous Consul versions.   Implemented weights for DNS SRV Records   DNS properly support agents with weight support while server does not (backwards compatibility)   Use Warning value of Weights of 1 by default   When using DNS interface with only_passing = false, all nodes with non-Critical healthcheck used to have a weight value of 1. While having weight.Warning = 0 as default value, this is probably a bad idea as it breaks ascending compatibility. Thus, we put a default value of 1 to be consistent with existing behaviour.   Added documentation for new weight field in service description   Better documentation about weights as suggested by @banks   Return weight = 1 for unknown Check states as suggested by @banks   Fixed typo (of -> or) in error message as requested by @mkeeler   Fixed unstable unit test TestRetryJoin   Fixed unstable tests   Fixed wrong Fatalf format in testrpc/wait.go   Added notes regarding DNS SRV lookup limitations regarding number of instances   Documentation fixes and clarification regarding SRV records with weights as requested by @banks   Rephrase docs "
