Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
2624,Bump moment from 2.19.3 to 2.29.2 in /jenkins-design-language (#2269),0.96094674,* Bump moment from 2.19.3 to 2.29.2 in /jenkins-design-language (#2269) @dependabot,,1
2625,Defined a collection GET operation,0.47392455,RunSearch.collectRunsParallel returned nondeterministic order (#2386) @jglick,,0
2626,[JENKINS-41502] Link to upstream trigger pipelines (#1577),0.6895611,JENKINS-60995 Fix downstream build link (#2188) @Vlatombe @olamy ,,0
2627,Dependency updates (#1169),0.8257235,📦 Dependency updates,,1
2628,JENKINS-44736 - Fix for unstable status (#1135),0.7445042,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,[feature/JENKINS-35841] basic working version of growing logs - fetch…,1
2629,Remove console.log,0.4810284,🚨 Removed,  [JENKINS-35888] Add download link for log file   Fix linting issues ,0
2630,Task/prettier ts (#1727),0.500216,🚀 New features and improvements,,0
2631,reorder source control buttons (#1329),0.5283111,Enable release-drafter support (#1953) @halkeye,,0
2632,gzip encoding disabled in test.,0.35311073,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
2633,Sort branch options alphabetically (#959),0.42685786,Sequential parallel branches appear incorrectly while build in-progress (#1961) @sophistifunk,  [JENKINS-36102] remove bottom margins that were clipping tabs on Run Details   [JENKINS-36102] add a rule to avoid clipping of tabs on Run Details in Safari 9+   [JENKINS-36102] comments ,0
2634,UX-68# href fix for ancestor's link,0.48287168,Bump cached-path-relative from 1.0.2 to 1.1.0 in /jenkins-design-language (#2244) @dependabot,,0
2635,Switch to using latest scm-api and git-branch-source-plugin,0.6279262,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
2636,[JENKINS-39891] i18n plugin for Blue Ocean (#621),0.7788898,JENKINS-50885 - Make JIRA Integration for Blue Ocean plugin (blueocean-jira) optional (#2125) @dwnusbaum,,1
2637,JENKINS-44033 hide the favorite button in the header of empty multibranch pipelines (#1398),0.6616883,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,,0
2638,JENKINS-41769 Developer can see a description for a pipeline run (#1016),0.67538893,JENKINS-55497 - PipelineRunSummary should include a change set (#1919) @stuartrowe,,0
2639,fix for cog and anon JENKINS-39889 (#610),0.70037216,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,bug/jenkins 36128 - durations not updating,1
2640,Task/extract interfaces (#1738),0.5528034,UI for downstream jobs launched with 'build' step JENKINS-38339 ,Conflicts: blueocean-dashboard/src/main/js/components/Branches.jsx blueocean-dashboard/src/main/js/components/PullRequest.jsx,0
2641,tick JDL version after publishing 0.0.84,0.5692471,Bump wiremock-jre8-standalone from 2.26.3 to 2.28.0 (#2171) @dependabot,,0
2642,JENKINS-37712 - branch encoding was wrong (#439),0.59748656,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,,0
2643,JENKINS-47580 Center align show more button (#1522),0.5879371,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,bug/jenkins 36128 - durations not updating,0
2644,Merge pull request #193 from cloudbees/feature/UX-445,0.58271515,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot, local build script to build inside a docker image  Simulate the Jenkins Pipeline docker step locally so BlueOcean is built like in Jenkins   document usage and add a command to build a BlueOcean docker image   Rename to build-in-docker.sh ,0
2645,[JENKINS-35863] Refactor log functions and add the ability to download it (#290),0.5531401,JENKINS-58732 - Remove docker-workflow dep from blueocean-pipeline-editor - update minimum jenkins core version 2.222.4 (#2132) @jglick,,0
2646,spelling: doesn't,0.50943315,Spelling (#2048) @jsoref,JENKINS-36207# Make BluePipeline extensible,0
2647,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-3,0.7502507,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,  [JENKINS-35854] Report Javascript exceptions to rollbar.com   anonymise IP sent to rollbar ,1
2648,Changelog since wiki can't be updated,0.60422885,Hacktoberfest - Project URL updated to use Github instead of Wiki (#2028) @ocristian,,0
2649,js-extensions 0.0.15,0.5399534,Bump ua-parser-js from 0.7.19 to 0.7.31 in /jenkins-design-language (#2250) @dependabot,,0
2650,feature/UX-74-extensions-ctxtbridge,0.47038314,🚀 New features and improvements,,0
2651,JENKINS-45182 In progress log should be collapsed by default (#1489),0.6887497,JENKINS-58085 - Fix issue where stages are shown as waiting to start when they are running/completed (#2017) @dwnusbaum,,0
2652,[JENKINS-36582] ensure URL for fetching job data is correct,0.45206544,Swap code owners with the jenkinsci group so it matches who has access to the project (#1985) @halkeye,,0
2653,"Fix .gitignore (hopefully), better logging level for NPM install",0.530198,* Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,,0
2654,enable simple build validation - more to come,0.5185823,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
2655,Add run details to test extensions - JENKINS-42363 (#863),0.67496043,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,,0
2656,JENKINS-35688-ReadableDate-Live * Fix a small problem listening to the wrong lifecycle event causing an unnecessary render() cycle on mount,0.6726064,JENKINS-58085 - Fix issue where stages are shown as waiting to start when they are running/completed (#2017) @dwnusbaum,,0
2657,Detect MS IE Edge (#813),0.45098257,Bump handlebars from 3.0.6 to 3.0.8 in /blueocean-web (#2249) @dependabot,  RunPipeline component and supporting bits   Fix appurl (broken during last pre-commit checks)   Fix lint errors   removed redundant  data attributes   Start build button on the PRs tab   Code comment   Toast - not right though   Toast working via SSE event   Branch instance from SSE event   run details routing from toast action   Added branch name in toast   Added Branch.onJobChannelEvent   SVG icons for run   Fix LESS mystery   Use real REST API for starting a run   Use isomorphic fetch for running the build   Use  stopPropogation as suggested by @cliffmeyers   Use UrlUtils as suggested by @cliffmeyers   Fixed a lint error   Added pointer to JENKINS-36198 ,0
2658,Fix for declarative pipelines sometimes dropping downstream build links (#1918),0.6694037,JENKINS-60995 Fix downstream build link (#2188) @Vlatombe @olamy ,,0
2659,UX-434 * quick font fix,0.5124687,🐛 Bug fixes,,0
2660,Bump release-drafter/release-drafter from 5.17.6 to 5.18.1 (#2247),0.95360935,Bump release-drafter/release-drafter from 5.17.6 to 5.18.1 (#2247) @dependabot,,1
2661,automatically link HPI's for all submodules (except 'blueocean' aggregrator) (#1376),0.57216156,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,bug/JENKINS-36056 - fix bug with incorrect status indicator,0
2662,Merge branch 'master' into bug/JENKINS-36851-hide-favorites-anonymous,0.48545805,JENKINS-50328 - JENKINS-51066 - Fix bug where pipeline editor ignores custom Jenkinsfile script path. (#2049) @sutrosoftware,,0
2663,Block steps we don't allow in Declarative.,0.44113296,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
2664,JENKINS-35693# Don't show future nodes for builds older than last successful build,0.6652123,JENKINS-47929 - revert (#2330) as this is causing build failure @olamy,,0
2665,[UX-311] version 0.0.41,0.6326901,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot,"  Fixed docker build.   Use COPY instead of ADD, as per docker recommendation. Thank you @batmat. ",0
2666,[npeFix] prevent npe on edges (#547),0.5614073,"JENKINS-55605 - Remove restriction that prevented clicking/url updating on unfinished nodes, or parallel nodes (#2018) @halkeye",,0
2667,Merge pull request #33 from jenkinsci/feature/UX-476,0.5251107,fix some ATH  by @olamy in https://github.com/jenkinsci/blueocean-plugin/pull/2412,,0
2668,need to set these to pick up the right ExtensionPoint version,0.47559127,Make executor plugin optional (#2117) @timja,,0
2669,Update to github plugin 1.27.0 (#969),0.6841545,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,0
2670,JENKINS-43252 Remove last successful run (#1015),0.64409494,JENKINS-54250 - Disable restarting stages in Jenkinsfile optionally (#2332) @pavlovic-ivan,  [JENKINS-35863] SeBrowser can download logs   [JENKINS-35863] Update README ,0
2671,[hotfix/syntaxError] JENKINS-40977  (#706),0.7483025,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,,1
2672,Bump decode-uri-component from 0.2.0 to 0.2.2 in /blueocean-core-js (#2370),0.9793905,* Bump decode-uri-component from 0.2.0 to 0.2.2 in /blueocean-core-js (#2370) @dependabot,,1
2673,fix bitbucket icon in the creation flow (#1312),0.5795305,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,0
2674,Performance - cache PR and branch metadata lookup (#1150),0.60787046,Bump cached-path-relative from 1.0.2 to 1.1.0 in /blueocean-executor-info (#2238) @dependabot,Feature/jenkins 36020,0
2675,"Added lato font weights, added some example usage of those weights.",0.3242949,✍ Other changes,,0
2676,redundant final,0.35343724,🚨 Removed,,0
2677,Check the error details from Bitbucket API response if exist before parsing it (#2141),0.94334704,Check the error details from Bitbucket API response if exist before parsing it (#2141) @LinuxSuRen,,1
2678,[UX-317] fiddle w/ SVG icon,0.47418812,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,,0
2679,[UX-476] enable lint in default build,0.42066807,"JENKINS-56773 - Disable Executor plugin by default, and throttle requests for the api for those that have it installed (#1947) @halkeye",,0
2680,Fixing afterClose navigation on Pipeline detail view (modal),0.5567164,BlueOcean pipeline UI fails to render stages past the first parallel stage after I upgraded the plugins JENKINS-56383 ,  JENKINS-36065-icon-alignment * Update some dependencies to kill v8 warnings   JENKINS-36065-icon-alignment * Slight tweak to alignment of status glyph in ResultItem ,0
2681,[UX-310] remove unneeded childContextTypes,0.5305605,Switch from deprecated useAci syntax to useContainerAgent (#2360) @NotMyFault,JENKINS-35771# Fixed steps log API,0
2682,Jenkins 36771 Developer should see an indeterminate progress bar when the step is loading (#408),0.6166396,JENKINS-58085 - Fix issue where stages are shown as waiting to start when they are running/completed (#2017) @dwnusbaum,,0
2683,Flow needs to be more careful about dependencies,0.57998943,📦 Dependency updates,,0
2684,[JENKINS-35901] fix tests,0.76024103,JENKINS-65593 - Fix test error for Jenkins >= 2.281 (#2166) @MRamonLeon,,1
2685,Merge branch 'master' into bug/url-encoding-bugs,0.40367728,🐛 Bug Fixes,[JENKINS-35797] API for running pipelines,0
2686,task/jenkins 39478 popover refactor (#109),0.67306507,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2687,JENKINS-38016# Create ApiRoutable extensions lazily - after all plugins are installed (#484),0.67968106,"JENKINS-56773 - Disable Executor plugin by default, and throttle requests for the api for those that have it installed (#1947) @halkeye",,0
2688,[UX-540] fix bug where wrong commit message was displayed for some runs,0.5407026,🐛 Bug Fixes,,0
2689,Update version,0.6372914,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,,0
2690,[JENKINS-46730] Add support for multiple pages when getting orgs (projects) from bitbucket (#1832),0.55532306,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev, Move create() to BlueRunContainer. Return BlueQueueItem on create(),0
2691,Ath test help changes (#391),0.63532865,fix missing dependency for ATH tests and simplify using -ntp option (#2335) @olamy,,0
2692,Merge pull request #241 from jenkinsci/UX-181-take3,0.5214388,Fix incorrect bundling (#2146) @jtnord,,0
2693,Hotfix/jdl corejs use prod (#1458),0.55112314,* Use `io.jenkins.plugins:commons-lang3-api` (#2433) @viceice,,0
2694,[JENKINS-38460] Move toaster from bottom left to bottom right (#930),0.47959095,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,Bump JDL dep,0
2695,JENKINS-39206 - BlueOcean Display URL Plugin (#574),0.7657037,Bump blueocean-display-url from 2.2.0 to 2.4.1 (#2142) @dependabot,,1
2696,Doing a small change to watch jdk11 CI running (#2208),0.93681324,Doing a small change to watch jdk11 CI running (#2208) @aHenryJard,,1
2697,Bug/jenkins 46436 parallel script graph error (#1361),0.6128253,JENKINS-50328 - JENKINS-51066 - Fix bug where pipeline editor ignores custom Jenkinsfile script path. (#2049) @sutrosoftware,,0
2698,JENKINS-41403# Add pipelineFolderNames and scallAllRepos to org folde… (#803),0.6791859,JENKINS-53291 - Fix pipeline editor to work with pipelines in folders (#2217) @sebracs,,0
2699,Cleaned up unused imports,0.39898586,🚨 Removed,Don't assume we know what the id is going to be!,0
2700,missing popd call,0.35067797,limit fetch call (#2104) @ugatenio,Fixes JENKINS-36074,0
2701,Squashed commit of the following: (#521),0.47627282,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,,0
2702,[JENKINS-35837] enhance PipelineCard to render correctly in the running state based on estimated build duration,0.65694356,Display separate stages in scripted parallel pipelines (#2024) @countableSet,,0
2703,[JENKINS-53842] Upgrade Maven version used for Blue Ocean CI (#1819),0.7198677,Jenkins Blue Ocean v1.23.0 ,,1
2704,"Revert ""Bug/jenkins 44432 pipeline editor save (#1078)"" (#1082)",0.69858813,JENKINS-50328 - JENKINS-51066 - Fix bug where pipeline editor ignores custom Jenkinsfile script path. (#2049) @sutrosoftware,,0
2705,[FIX JENKINS-37024] fix detail modal background (#534),0.64349914,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,"The change to getCommitId() resolves a null pointer exception for an edge case where a job with an SCM configuration was run, but the run failed because the SCM configuration was faulty (bad URL, unable to connect to private repo, etc) The change to getActions() is unrelated to JENKINS-36074, but I needed to fix that after pulling the latest changes in order to see the getCommitId() fix working. I do not understand why an action would be null; this behavior seems to have been introduced in the past few days, as it did not occur when I originally fixed getCommitId() a few days ago",0
2706,Upgrade autofavorite 1.2.0 (#1569),0.6119385,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,JENKINS-35771# Steps API implementation,0
