Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
4479,Fix syntax errors,0.64999586,        errorElement={}>,,0
4480,Add pathname/query to match objects,0.6679899,"Changed matchPath signature to matchPath(pathname, options)",closes #1325,0
4481,Merge pull request #2372 from taion/lifecycle-mixin-es6,0.51533926,58073ca [changed] Transition#cancelReason => abortReason,[changed] Export history classes,0
4482,Fix code example in testing guide (#6963),0.6792747,7d52d55 [changed] TestLocation is a constructor,remove babelrc from npm package,0
4483,"cleaned up some examples, added active-links",0.6715398,"        ? ""active-link""","This commit normalizes the way we export history classes. Instead of automatically creating a new Browser/HashHistory for people when they require the module, we just export the class like we do with History and MemoryHistory. This gives us a few things: 1) We don't have to explain to people that they need to    import { HashHistory } in order to create their own HashHistory. 2) We don't require people using CommonJS to    var HashHistory = require('react-router/lib/HashHistory').default    which sucks",0
4484,[added] initialPath prop to ,0.6265094,- Added render prop to Router,closes #1318,0
4485,Remove v5 website,0.68516445,Remove the entire website application from the npm package (@timdorr in a5e05f7),closes #592,0
4486,Fix some docs links. ,0.7025799,Several docs improvements - #6410 (thanks @justsml),Fix tiny spelling error in readme,1
4487,Update  to just call push,0.4914024,Quick Update:,Remove Unwanted Brackets in line 17 and 18,0
4488,Fix fetcher revalidation logic (#10344),0.73331785,Fix requests sent to revalidating loaders so they reflect a GET request (#9680),,1
4489,Upgrade jest dep,0.7668567,Read the Full Upgrade Guide,Link doesn't accept params anymore.,1
4490,Add 'exact' & 'strict' props to redirect api doc. (#5737),0.5513164,- Bugfix: Fix redirects that specify query (#3808),,0
4491,Add future.v7_normalizeFormMethod flag (#10207),0.8171787,The first future flag being introduced is future.v7_normalizeFormMethod which will normalize the exposed useNavigation()/useFetcher() formMethod fields as uppercase HTTP methods to align with the fetch() (and some Remix) behavior. (#10207),,1
4492,Add details for running locally (#3828),0.540116,428da54 [added] Support ,,0
4493,Update Animated library to latest version (supports React 16) (fixes #6058) (#6369),0.6283591,3b590e0 [changed] Upgrade to React 0.11.0,,0
4494,Keep same dir hierarchy in build,0.47046238,// These are both from the same build and use the same context object,[added]  [added] ,0
4495,Update example comments,0.65824676,Updates,,0
4496,chore: Format dev with Prettier defaults (#8677),0.5676045,2447ecb [added] formatPattern util method,,0
4497,Bang the root (#10182),0.4979239,🎉  The 100th release of React Router! 🎉 ,,0
4498,Treat all navigation as a side effect,0.59664273,  navigateAfterSomethingHappened () {,"closes #1232, #1271",0
4499,added query params support,0.70113343,6723dc5 [added] ability to set params/query in Redirect,,1
4500,Updated some devDependencies to fix audit warnings (#6741),0.66391313,Fix warnings caused by React Dev Tools #2803,,0
4501,Build everything into the package root,0.5700146,Package now consists of single-file builds that include all modules.,Update Route.js,0
4502,Merge pull request #1887 from natorojr/natorojr-fix-docs-20150911,0.52150714,Fix requests sent to revalidating loaders so they reflect a GET request (#9660),minor typo fix,0
4503,updated auth-flow example,0.59430975,"Auth Example – Demonstrates an authentication flow including using the new useNavigate() hook, the  element, and location.state",change to RootRoute.indexRoute,0
4504,fix: preserve loaderData for non-revalidating loaders (#8973),0.935194,fix: preserve loader data for loaders that opted out of revalidation (#8973),,1
4505,[fixed] Document the name prop passed to RouteHandlers,0.75277525,var RouteHandler = Router.RouteHandler;,,1
4506,Update branch warning,0.6000581,⚠️ Upgrade Warning ⚠️,,0
4507,Warn when Router is given >1 children (#4450),0.68237996,Warn when  is given >1 children (#4450 by @jackfranklin),,0
4508,Added philosophy doc,0.5198693,Docs,,0
4509,[fixed] use context in examples,0.90216994,1b2293b [fixed] use context in examples,,1
4510,Update concepts.md (#8780),0.66897154,Updates,,0
4511,Use CommonJS + fewer shared variables in Rollup config,0.5982088,"Both our CJS and ESM builds now use Rollup, which means they are smaller and should be easier to consume. Requiring individual files (e.g. require('react-router/Route')) from any of our packages is no longer supported.",,0
4512,chore: Update version for release (#9936),0.5934641,Released! No code changes from 4.0.0-beta.8,,0
4513,[BUG-FIX]: createMatchSelector isExact (#5748),0.6928339,Bugfix: Fix this in getComponent and getComponents (#3306),"Also: Renamed Router.match => Router.run Changed 3rd arg of Router.run to an array of transition hooks Removed ""transition delegate"" code (and unnecessary public methods on   ) Cleaned up a few other internals",0
4514,build: update rollup babel config for monorepo setup,0.6033519,Changed build-process to rollup:,based in the example it seems like this should be RootRoute.indexRoute instead of RootRoute.defaultRoute.,0
4515,chore(CI): skip GitHub release creation,0.44513762,"Skipping the changelog on this one, as @ryanflorence has a heavily refactored version coming in the next day or two. Please wait for that release before upgrading if you're not blocked by the previous release's packaging issues. ",Adding momentum scrolling for iOS on Main div in website,0
4516,Add back Router#makePath,0.7768629,0a49665 [added] Router.makeHref,getDOMNode() has been deprecated. Use React.findDOMNode() instead.,1
4517,release v0.1.0,0.7274654,// v0.13.x,,1
4518,Add back the old isActive tests,0.6193696,Use use a _resetModuleScope singleton for our tests,,0
4519,Update overview.md,0.74910116,Updates,,1
4520,Usage fixes,0.5887927,);,,0
4521,[fixed] Don't match empty routes for isActive,0.870865,751ca25 [fixed] Don't match empty routes for isActive,,1
4522,added links being animated out,0.647207,link,,0
4523,docs: add new tag to deferred guide,0.57852304,function DeferredPage() {,,0
4524,Version 6.0.0-beta.7,0.75890565,Released! No code changes from 4.0.0-beta.8,"Also, added a transition object that is passed to transition hooks that can be used to abort the transition or send it off somewhere else.",1
4525,fix: code error in tutorial.md (#8263),0.64704424,A few error message improvements (#8202),,0
4526,Add Transition tests,0.57115483,    transition.retry();,,0
4527,Use only public API in tests,0.53352046,"🚨 If you were accessing our private context API your code will break. If you need stuff on context, use a  or withRouter instead. It's all the same stuff, and that's our public API 🚨",childRoute -> childRoutes,0
4528,refactor: remove nullish coalescing ?? to be browser compatible,0.57155323,0a7298c [removed] browserify.transforms from package.json,,0
4529,Update  warning messages,0.6916882,A few error message improvements (#8202),"Fix css to signal that the component can be removed from the DOM, rem…",0
4530,:pencil2: fix typos (#4784),0.51136935,ca96f86 [fixed] typo in Link,Add missing font-family fallback for monospaced headers,0
4531,Clarify that route names are unique,0.6669811,  // this is the routes instance,fix camo's size in README.md,0
4532,Remove deprecated imports,0.708681,"Per file imports are deprecated and will be removed in a future major version. For now, a warning will be logged.",link,1
4533,failing test about blowing away html,0.57051396,4a770e8 [fixed] Using TestLocation without DOM,,0
4534,"Support trailing slashes, not extraneous ones",0.4520468,53ce7f1 [fixed] #1148 regex for detecting trailing slashes,Remove moot version property from bower.json,0
4535,Upgrade deps and rollup config for react-router-redux,0.73112077,react-router@6.4.0-pre.10,Consistent usage of Router,1
4536,Add ES6 module build,0.8644657,Add ES2015 module build (#2530),fix overview guide link in README.md,1
4537,Update index.html.ejs,0.6429224,Updated website,hopefully can npm install and require it now,0
4538,Remove react-router from react-router-dom UMD,0.82976127,Include react-router in react-router-dom's UMD bundle,,1
4539,Move commentary into comment,0.52322656,Read the blog post,,0
4540,"Don't allow empty params, just splats",0.5862853,"// Works the same as before, except no params, just put them in the path",,0
4541,"Remove unsupported ""screw_ie8"" option",0.6604661,b237238 [fixed] Removed getter for IE8 compat,,0
4542,added index routes guide/docs,0.7135699,Properly handle relative navigation from index/pathless routes (#8954),,1
4543,[fixed] Double-encoding of query strings,0.7846499,fe5ec39 [fixed] Double-encoding of query strings,,1
4544,fix: use a push navigation on submission errors (#9162),0.7110318,GET forms now expose a submission on the loading navigation (#9695),,1
4545,Fix warning message,0.75299776,A few error message improvements (#8202),,1
4546,"docs: Fix example in ""Navigating Programmatically"" (#8689)",0.5950288,Fix bug when calling useNavigate from  inside a  (#10432),,0
4547,"Revert ""Exit prerelease mode""",0.52422106,"- Breaking: Remove all deprecated functionality as of v2.6.0 (#3603, #3646)",Conflicts:     README.md     doc/01 Route Configuration/NotFoundRoute.md     doc/03 Components/Link.md     docs/guides/flux.md     docs/guides/overview.md,0
4548,Merge pull request #524 from gaearon/record-scroll-asap,0.49479333,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4549,Merge pull request #704 from jhnns/patch-1,0.5413562,[react-router-dom-v5-compat] Add missed data router API re-exports (#10171),,0
4550,add jsdoc types in js files,0.59096223,    // and use the new jsx syntax,"I know, this is the opposite of what I’m supposed to do.",0
4551,Merge pull request #2792 from insin/export-create-memory-history,0.6558407,Export createMemoryHistory #2792,,0
4552,Merge pull request #2809 from jschloer/master,0.53991055,0a7298c [removed] browserify.transforms from package.json,,0
4553,Update useRoutes API to accept an object (#8002),0.66714835,Add  API (#5437),,0
4554,build es modules in es directory (#4458),0.80510634,- Chore: Move ES module build to es/ (#3670),,1
4555,Escape NavLink path to allow special characters in path.  Fixes #5584 (#5596),0.89372844,Escape NavLink path to allow special characters in path. (#5596 by @esiegel),,1
4556,docs: Update fetcher docs (#8948),0.66807115,Several docs improvements - #6410 (thanks @justsml),,0
4557,[native]  doesn't pass own props to child component (#4854),0.6055696, can now receive a child function for access to its props. (#8164),,0
4558,Merge pull request #3166 from reactjs/transition-bug,0.55333936,"Migrated to new react context API, with a polyfill for react versions < 16.2",,0
4559,chore: split up index.tsx file (#8686),0.5526437,tsx,,0
