Index,Message,Description
16160,Status honors exact match and displays matches when more than one is available,
16161,"Error message for search API does not include the ""all"" option",
16162,bump version,
16163,Release v0.6.2,
16164,bump version,
16165,fix zip structure,
16166,Merge pull request #3116 from hashicorp/b-fix-fs,Fix logs/fs commands
16167,changelog,
16168,Fix logs/fs commands,This PR fixes an assignment to a nil map in the api pkg related to accessing logs and the filesystem of allocations. Fixes https://github.com/hashicorp/nomad/issues/3115
16169,Merge pull request #3114 from hashicorp/f-release-0.6.1,Nomad 0.6.1
16170,Nomad 0.6.1,
16171,Merge pull request #3110 from hashicorp/f-commit-generated,Welcome to the brave new world
16172,Merge pull request #3113 from hashicorp/f-have-appveyor-run-install,Just run go install until we fix tests on Windows
16173,Merge pull request #3112 from hashicorp/b-vendor-windows-dep,Vendor missing windows dep
16174,Just run go install until we fix tests on Windows,
16175,Vendor missing windows dep,
16176,Add #3108 to changelog,
16177,Merge pull request #3111 from hashicorp/d-status,Document new status command
16178,Document new status command,This PR documents the new status and job status command.
16179,Welcome to the brave new world,Committing generated code to help ensure reproducible builds.
16180,Merge branch 'master' of github.com:hashicorp/nomad,
16181,Remove tests checking autocomplete only does 1 arg,
16182,Merge pull request #3108 from hashicorp/b-3013-stats-tls,Fix TLS support in api pkg / cli
16183,Simplify region handling,
16184,Refactor GetNodeClient weirdness, No need to for a pointer to a pointer Properly set and use QueryOptions.Region
16185,cleanup changelog,
16186,don't limit on one arg,
16187,changelog,
16188,Merge pull request #3081 from clinta/maxparallel0,If MaxParallel == 0 default limit to count
16189,Merge pull request #3107 from hashicorp/b-migrate-context-all,"All context should use string context ""all"""
16190,Merge pull request #3109 from hashicorp/f-squelch-usage-logspam,Squelch logspam when unable to get disk usage stats
16191,Merge pull request #3103 from hashicorp/vagrant-install-autocomplete,Automatically install autocomplete for Nomad getting started guide
16192,Merge pull request #3096 from hashicorp/d-all-allocs,Describe the all parameter when listing job allocs
16193,Squelch logspam when unable to get disk usage stats,To reproduce logspam: $ docker plugin install --grant-all-permissions vieux/sshfs $ nomad agent -dev ... 2017/08/25 17:09:03.282868 [WARN] client: error fetching host disk usage stats for /var/lib/docker/plugins/a8b4a69b07e5180f828d19e1e9e102ccc0e26f9c9939eaef85357260c30b20a7/rootfs/mnt/volumes: permission denied ... repeats every collection period ...
16194,Fix TLS support in api pkg / cli,"Fixes #3013 It's a little weird that Client now has a method for returning a NewClient, but it's a convenient way to dedupe the logic to connect-directly-to-a-node which is nontrivial and had sutble differences between locations."
16195,Reduce startup time on Mac,This PR moves creating the API client into the returned predict function. The creation of the client causes a lookup of all the system certificates and doing that for each command on mac was extremely slow.
16196,migrate all context,
16197,Search respects QueryOptions and returns QueryMeta,@chelseakomlo heads up on this change
16198,Add QueryOptions to SearchRequest,
16199,automatically install autocomplete,
16200,Merge pull request #3102 from hashicorp/b-status-deployment-id,Get status of deployment via status cli command
16201,get status of deployment via status cli command,
16202,Merge pull request #3047 from hashicorp/f-status-autocomplete,Status autocomplete
16203,add global flags to status; re-order functions,
16204,refactor and fixups from code review,
16205,Merge pull request #3097 from hashicorp/d-search-http-documentation,Add HTTP documentation for search api
16206,add changelog,
16207,vendor updated cli and autocomplete dependencies,
16208,cli help and logging formatting,
16209,fix up formatting of error message,fixups from code review
16210,limit argument autocompletion to one,
16211,use existing arg parsing functionality,
16212,small fixups,
16213,fix autocomplete to list all matches,
16214,default to job status if no arguments are provided,
16215,adds any resource autocomplete,defaults to listing jobs if no id is provided
16216,"job names causes errors when searching other contexts, only log but not return this err",
16217,vendor complete library,
16218,alignment and fixups from  code review,
16219,Set MaxParallel default to 1,
16220,add HTTP documentation for search api,
16221,Fix confusing batch job example,
16222,Merge pull request #3091 from jippi/patch-3,Add missing ReconcileSummaries API method
16223,Describe the all parameter when listing job allocs,Fixes https://github.com/hashicorp/nomad/issues/3092
16224,changelog,
16225,Merge pull request #3073 from clinta/docker-500,Allow retry of 500 API errors to be handled by restart policies
16226,changelog,
16227,Merge pull request #3089 from hashicorp/b-link-local,Handle interfaces that only have link-local addrs
16228,Add missing ReconcileSummaries API method,References https://www.nomadproject.io/api/system.html#reconcile-summaries
16229,Fix Golang update in Vagrant provisioner,
16230,Merge pull request #3075 from hashicorp/fix-build-lxc-failure,Root permissions are needed for testing certain functionality
16231,Merge pull request #3087 from hashicorp/f-flag-autocomplete,Enable autocompletion of flags
16232,Root permissions are needed for testing certain functionality,
16233,Merge pull request #3078 from hashicorp/b-remove-make-bin,"Use make release target, remove make bin"
16234,Autocomplete global flags,
16235,small fixes and cleanup,
16236,add global flags to autocomplete,
16237,use PredictAnything when an flag accepts an argument,
16238,fixes for changelog,
16239,update changelog,
16240,enable autocompletion of flags,
16241,Revendor isatty since it is used by mitchellh/cli,
16242,Handle interfaces that only have link-local addrs,"This PR changes the fingerprint handling of network interfaces that only contain link local addresses. The new behavior is to prefer globally routable addresses and if none are detected, to fall back to link local addresses if the operator hasn't disallowed it. This gives us pre 0.6 behavior for interfaces with only link local addresses but 0.6+ behavior for IPv6 interfaces that will always have a link-local address. Fixes https://github.com/hashicorp/nomad/issues/3005 /cc diptanuc"
16243,Merge pull request #3057 from hashicorp/f-tty,Detect STDOUT isn't a TTY and disable color
16244,Change tty detection library,
16245,changelog,
16246,Detect STDOUT isn't a TTY and disable color,This PR disables color output when the STDOUT is not a TTY. This makes running commands under watch or other commands nicer.
16247,Merge pull request #3056 from hashicorp/b-auto-revert,Fix purging job versions
16248,Merge pull request #3077 from hashicorp/f-docker-mounts,Clean up docker mounts
16249,resolve feedback,
16250,Merge pull request #3086 from hashicorp/d-deployment,Clarify deployment api docs
16251,bump consul version,
16252,clarify deployment api docs,
16253,Merge pull request #3083 from nicolaevladescu/master,Fix typo Automtic -> Automatic
16254,Fix typo Automtic -> Automatic,
16255,"use make release target, remove make bin",
16256,Clean up docker mounts,
16257,Merge pull request #3076 from hashicorp/f-autocomplete-args,Autocomplete arguments for remaining commands
16258,move autocomplete functions to top for consistency of placement,
16259,flesh out the rest of the job subcommands,
16260,update older autocomplete tests to inject state,
16261,nomad stop,
16262,inspect,
16263,node drain,
16264,logs and fs,
16265,Autocomplete deployment commands,
16266,Allow retry of 500 API errors to be handled by restart policies,
16267,changelog,
16268,Merge pull request #3002 from jrasell/gh_2993,Add the Nomad agent version to the node-status CLI output.
16269,Merge branch 'master' of github.com:hashicorp/nomad,
16270,fix lxc,
16271,fix lxc,
16272,remove printing of GOOS for generate,
16273,Merge pull request #2953 from jen20/gnumake,build: Replace shell scripts with GNUmakefile
16274,changelog,
16275,Merge pull request #3070 from hashicorp/b-rolling,Placing allocs counts towards placement limit
16276,fix test,
16277,Merge pull request #3068 from hashicorp/f-add-deployments-search-api,Add deployments to search api
16278,Merge pull request #3069 from clinta/mount-docs,add docs for mount
16279,changelog,
16280,Placing allocs counts towards placement limit,"This PR makes placing new allocations count towards the limit. We do not restrict how many new placements are made by the limit but we still count towards the limit. This has the nice affect that if you have a group with count = 5 and max_parallel = 1 but only 3 allocs exist for it and a change is made, you will create 2 more at the new version but not destroy one, taking you down to two running as you would have previously. Fixes https://github.com/hashicorp/nomad/issues/3053"
16281,add docs for mount,
16282,Merge pull request #3059 from hashicorp/d-minor-doc-updates-2,Minor doc updates
16283,Merge pull request #3041 from hashicorp/b-3036-update-gopsutil,Update gopsutil to stop calling SetEnv
16284,add deployments to search api,
16285,fix hook,
16286,add bold formatting,
16287,reword for clarity; note that data is not replicated between regions,
