Index,Message,Description
6602,Feature: select compute instance attached disk mode (#947),
6603,Update CHANGELOG.md,
6604,Fix TestAccContainerCluster_withIPAllocationPolicy test (#1065)," Remove bad test in testAccContainerCluster_withIPAllocationPolicy  One step was expecting the test to fail if the subnetwork defines secondary ip ranges that the cluster doesn't use. However, it is perfectly fine to do so and we don't expect an error.  Revert ""Remove bad test in testAccContainerCluster_withIPAllocationPolicy""  This reverts commit af2f369907181a107cfc0ed9fa2ff0e288f02f66.   Fail if use_ip_aliases is true and no range names is provided   make fmt   don't introduce new field for now. Wait until we want to support new feature in allocation policy "
6605,Update CHANGELOG.md,
6606,Support multiple users with the same name for different host for 1st gen. (#1066),  Support multiple users with the same name for different host for 1st gen.   Fix typo and rename user 
6607,Cleanup after v1.6.0 release,
6608,v1.6.0,
6609,Add generated BackendBucket resource + transport.go (#1064),  Add generated BackendBucket resource   add ForceNew back to name   Add log statements back 
6610,Update CHANGELOG.md,
6611,Update CHANGELOG.md,
6612,Return an error if name and name prefix are specified in node pool (#1062),
6613,Add CONTRIBUTING.md (#1060),  Add CONTRIBUTING.md   add space 
6614,Update master_auth password in cluster datasource test to meet the new minimal length requirement (#1063),
6615,Update CHANGELOG.md,
6616,Mark subnetwork field in container cluster as computed (#1061),  Mark subnetwork field in container cluster as computed   make fmt 
6617,org policy test fixes (#1059),
6618,Update sql_user.html.markdown,
6619,Cloud SQL user password can be optional (#1056),
6620,Update CHANGELOG.md,
6621,Storage Notification Resource  (#1033),  Storage Default Object ACL resource   Fixed the doc   Renamed the resource id. Log change   Complying with go vet   Changes for review   link to default object acl docs in sidebar   Support for GCS notifications   docs for storage notification   docs for storage notification   Clarified the doc   Doc modifications   Addressing requested changes from review   Addressing requested changes from review   Using ImportStatePassthrough 
6622,Update CHANGELOG.md,
6623,Don't set MaxRate and MaxRateInstance (#1053),  Don't set MaxRate and MaxRateInstance   Fix if check 
6624,Remove master_auth from test that don't need it (#1049),
6625,Add example usage and better description of private_key attribute of google_service_account_key. (#1047),
6626,Merge pull request #1042 from emilymye/container_cluster_locking_1041,Remove multiple locks from cluster update and add lock helper
6627,remove multiple locks from cluster update and add lock helper,
6628,Remove unnecessary Exists methods (#1032),  Remove unnecessary exists method   make fmt   Remove unused import 
6629,deprecate compute_image.custom_timeout (#1038),
6630,Make get(Region|Project|Zone) method testable (#1040),
6631,Merge pull request #1037 from lantzsch/typo,update dataproc config documenation
6632,add staging bucket to example,
6633,put closing brace for cluster config in correct location,
6634,close brace on cluster config block,
6635,Update CHANGELOG.md,
6636,Merge pull request #1034 from emilymye/container_network_policy_1031,Add diff suppress for empty network policy provider in GKE cluster
6637,actually fix container_network_policy diff suppress and add test,
6638,add diff suppress for empty network policy in container cluster,
6639,Fix wrong resource type in CryptoKey/IAM binding doc (#1030),
6640,Update CHANGELOG.md,
6641,Diff suppress unconventional public image family naming pattern (#1024),  DiffSuppress for all public images family names   Update documentation   TF_ACC guard   diskImageEquals should use == 
6642,Merge pull request #1028 from emilymye/capacity_scaler_1014,Force send numeric values if set for compute backend services
6643,force send numeric values if set for compute backend services,
6644,Remove unnecessary StateFunc in compute_target_https_proxy (#1027),  Remove unnecessary StateFunc in https proxy   Support name only certificates   Remove test for the removed validate func 
6645,Update CHANGELOG.md,
6646,Merge pull request #1015 from jphalip/route-priority-optional,"Make route priority optional, default to 1000"
6647,Merge pull request #1026 from terraform-providers/danawillow-patch-2,Make TestAccComputeTargetHttpsProxy_update actually test update
6648,keep description the same between updates,
6649,Remove Optional flag from Computed server_ca_cert resource (#1025),Response to PR comment: https://github.com/terraform-providers/terraform-provider-google/pull/1020#pullrequestreview-92660096
6650,Update doc to reflect the fact that the GCE route's priority option is optional.,
6651,Merge pull request #1019 from ewbankkit/issue-1018,Set 'project' attribute when importing 'google_logging_project_sink'
6652,Merge pull request #1020 from johnsonj/master,Add support for Cloud SQL CA Cert (#635)
6653,Remove latest image from diskImageDiffSuppress (#1021),
6654,Call 'parseLoggingSinkId' to parse logging project sink ID.,
6655,Add back seperate logging project sink import test.,
6656,Add support for Cloud SQL CA Cert (#635),Expose the 'ServerCaCert' object from the Cloud SQL Instance[1] Related: #635 - Solves first point [1] https://cloud.google.com/sql/docs/mysql/admin-api/v1beta4/instances#resource
6657,Update CHANGELOG.md,
6658,Merge pull request #1017 from ewbankkit/patch-1,Fix nil pointer dereference updating project labels
6659,Set 'project' attribute when importing 'google_logging_project_sink'.,
6660,Fix nil pointer dereference updating project labels.,
6661,"Make route priority optional, default to 1000",Fixes #1009
6662,Fix readme to require Go version 1.9 (#1011),"With go 1.8, make build returns the following error: ``` github.com/terraform-providers/terraform-provider-google/vendor/github.com/hashicorp/terraform/config vendor/github.com/hashicorp/terraform/config/testing.go:9: t.Helper undefined (type *testing.T has no field or method Helper) ```"
6663,"Fixed small typos in the doc, where the custom roles names should contain ""projects|organizations"" in plural form. (#1012)",
6664,Update CHANGELOG.md,
6665,Add google_storage_default_object_acl resource (#992),  Storage Default Object ACL resource   Fixed the doc   Renamed the resource id. Log change   Complying with go vet   Changes for review   link to default object acl docs in sidebar 
6666,Update CHANGELOG.md,
6667,Add support for setting bucket's logging config (#946),  Add support for setting bucket's logging config   Add log_object_prefix and fix nil Logging condition 
6668,Update CHANGELOG.md,
6669,Add cloud endpoints resource (#933),OpenAPI & gRPC Endpoints on Compute Engine. New Resource: - Endpoints Service Create/Read/Delete - Example terraform config
6670,Add support for Google Cloud IoT Core registry (#970),
6671,Add generic http client to Config struct (#994),
6672,Update CHANGELOG.md,
6673,Import google_compute_shared_vpc_host_project/google_compute_shared_vpc_service_project resources (#1004),  Import google_compute_shared_vpc_host_project/google_compute_shared_vpc_service_project resources.   Incorporate testing of resource import into main acceptance tests. 
6674,Update CHANGELOG.md,
6675,"Add update support for machine type, min cpu platform, and service accounts (#1005)",  Add update support for compute instance fields that require the machine to be stopped   add warnings in docs about stopping the instance before updating   add allow_stopping_for_update field 
6676,Update CHANGELOG.md,
6677,PostgreSQL high availability (#1001)," Update sqladmin api  Pull in updates to the generated sqladmin api and update callers for the change in the StorageAutoResize setting  Add support for availability_type setting  Allow specifying ZONAL or REGIONAL to allow for PostgreSQL HA setup.   vendor: update sqladmin/v1beta4   Test setting AvailabilityType for PostgreSQL   Add tests that cover the creation of a Postgres database with AvailabilityType set to REGIONAL, and correct some small issues that were preventing compilation.  Fix breaking change w/ disk_autoresize in cloudsql  https://github.com/google/google-api-go-client/commit/95e5582766d346833a87d13bb9d7fdf5d8f58f5c The cloudsql admin client changed the way it handles StorageAutoResize as a parameter, in order to be more explicit about when the server has ommitted the field. This changed the type from being bool to *bool, and we need to modify provider code so that we supply the right value to the api client."
