Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
5497,pushed build files,0.55743617,- Speed up dev builds,Remove trailing commas for Google Closure compatibility,0
5498,Fix TilingSprite offset issue with CanvasRenderer,0.8266506,Fix canvas rendering transform of TilingSprite (#6869),,1
5499,Merge pull request #840 from FedeOmoto/origin/dev,0.5127305,Remove redundant release branch pushes upon publish #4099,Removing trailing commas for: - internal consistency; - compatibility with the Google Closure compiler defaults. The Google Closure compiler assumes ECMAScript 3 and emits errors when parsing objects with trailing commas in their property list. (Compilation succeeds if the user manually specifies ECMAScript 5.),0
5500,Fix fromBuffer overriding defaults (#8709),0.9629227,Fix fromBuffer overriding defaults (#8709) @dev7355608 ,,1
5501,Chore: Cleanup core dependencies (#8926),0.8513455,Chore: Cleanup core dependencies (#8926) @SuperSodaSea ,,1
5502,Fix CanvasSpriteRenderer to render sprites with rotated BaseTextures (#8615),0.9654914,Fix CanvasSpriteRenderer to render sprites with rotated BaseTextures (#8615) @smlmyck ,,1
5503,Fix types for groupD8 and GraphicsGeometry (#6151),0.7153815,Fix Geometry typings (#6118),"this.textureChange is no longer used in any object, ...",1
5504,Wrong containsPoint of Mesh (#2718),0.7870265,Fix dirty check in Mesh.calculateVertices (#7453) @dev7355608 ,,1
5505,fix #1790; add exports that got removed in 928477c4c32614dfa0fc000d0f761128015bb0c8,0.7767313,- Fix some missing exports (#1790),,1
5506,jsdoc fixes for all Canvas classes.,0.6079718,Separated out the CanvasBuffer to its own class,now 400% faster when dealing with separate textures,0
5507,Optimize sprite.texture access,0.7813086,Sprite._renderCanvas streamlined and optimized.,,1
5508,The roundPixels property in the CanvasRenderer should be a property of the renderSession to be correctly applied in the _renderCanvas methods of the Sprite and SpriteBatch classes.,0.6923615,Fix to roundPixels property in PIXI.CanvasRenderer.,fixes #844,0
5509,The D,0.5427792,🔥  Deprecated,Text width and height now returns the correct values,0
5510,merge #1476; refactor code into _renderCanvas to be consistent with webgl,0.6320324,Adds clearRenderTexture to WebGLRenderer #3647 ,,0
5511,Added clear rect to transparent canvas renderer,0.79910445,Fix RenderTexture clear in CanvasRenderer (#6712),"Calling removeChildren() on an already empty DisplayObjectContainer should not fail with out of range error, but do nothing (as the container is already empty) and return an empty array of removed elements for consistency.",1
5512,fixed iOS issue,0.8556084,iOS8 alpha bug fixed,,1
5513,"Upgrade Rollup and Promise Polyfill, Remove Deprecations from Prod Builds (#6961)",0.9952754,"Upgrade Rollup and Promise Polyfill, Remove Deprecations from Prod Builds (#6961, #7010)",,1
5514,Add RenderTexture support for CubeResource (#6435),0.9999999,Add RenderTexture support for CubeResource (#6435),,1
5515,Canvas render update,0.82481706,Fix some canvas rendering issues,,1
5516,adding base64 support to AssetLoader,0.84990954,"Add base64 support to asset loader (#414, @mattdesl)",,1
5517,Added unit tests for prepare.,0.71761954,Add unit-testing support for specific packages (#7128),republished files,1
5518,implement particle container destroy methods,0.6682503,Clear some properties in ParticleBuffer.destroy() #4407,"Added a 2nd parameter, newPos, so a new point isn't necessarily created.",0
5519,Manually merge #400,0.59985673,"Merge PRs: #1592, #1601, #1607, #1609, #1627, #1640", Added comments.,0
5520,Merge pull request #2094 from stbaer/gulp-clean-fix,0.6034434,Cleanup WebGLState #2826 ,,0
5521,style fix,0.60769176,TextStyle fixes #3405,,0
5522,"Reformat documentation in ParticleBuffer, ParticleContainer, ParticleRenderer (#8058)",0.9717536,"Reformat documentation in ParticleBuffer, ParticleContainer, ParticleRenderer (#8058) @ShukantPal ",https://github.com/petkaantonov/bluebird/wiki/Optimization-killers,1
5523,Fix GitHub Actions to trigger on tag push (#6729),0.99999976,Fix GitHub Actions to trigger on tag push (#6729),,1
5524,little MovieClip optimization,0.69130766,"- Support negative animation speeds in MovieClip (#1762, thanks @snc)",For converting a point trough the matrix. Returns a new point.,0
5525,Modified Displacement Filter,0.8387604,Fix DisplacementFilter when using multiple filters #4560,,1
5526,Merge pull request #2289 from dcodeIO/dev-expose-standard-shaders,0.58054376,Use fetch for createImageBitmap for prevent synced decoding ImageBitmap (#7450) @eXponenta ,,0
5527,Fix BatchRenderer types (#5871),0.76071453,Cleanup BatchRenderer internal names and documentation (#5852),,1
5528,Merge branch 'dev-multi-batch' into dev-v4.0.0,0.54238975,Updates dev dependency (#5089),Conflicts:     bin/pixi.dev.js     bin/pixi.dev.js.map     bin/pixi.js     bower.json     docs/api.js     docs/classes/AbstractFilter.html     docs/classes/AjaxRequest.html     docs/classes/AlphaMaskFilter.html     docs/classes/AssetLoader.html     docs/classes/AtlasLoader.html     docs/classes/BaseTexture.html     docs/classes/BitmapFontLoader.html     docs/classes/BitmapText.html     docs/classes/BlurFilter.html     docs/classes/CanvasGraphics.html     docs/classes/CanvasMaskManager.html     docs/classes/CanvasRenderer.html     docs/classes/CanvasTinter.html     docs/classes/Circle.html     docs/classes/ColorMatrixFilter.html     docs/classes/ColorStepFilter.html     docs/classes/DisplacementFilter.html     docs/classes/DisplayObject.html     docs/classes/DisplayObjectContainer.html     docs/classes/DotScreenFilter.html     docs/classes/Ellipse.html     docs/classes/EventTarget.html     docs/classes/FilterTexture.html     docs/classes/Graphics.html     docs/classes/GrayFilter.html     docs/classes/ImageLoader.html     docs/classes/InteractionData.html     docs/classes/InteractionManager.html     docs/classes/InvertFilter.html     docs/classes/JsonLoader.html     docs/classes/MovieClip.html     docs/classes/NormalMapFilter.html     docs/classes/PixelateFilter.html     docs/classes/PixiFastShader.html     docs/classes/PixiShader.html     docs/classes/Point.html     docs/classes/PolyK.html     docs/classes/Polygon.html     docs/classes/PrimitiveShader.html     docs/classes/Rectangle.html     docs/classes/Rope.html     docs/classes/SepiaFilter.html     docs/classes/Spine.html     docs/classes/Sprite.html     docs/classes/SpriteBatch.html     docs/classes/SpriteSheetLoader.html     docs/classes/Stage.html     docs/classes/Strip.html     docs/classes/Text.html     docs/classes/Texture.html     docs/classes/TilingSprite.html     docs/classes/TwistFilter.html     docs/classes/WebGLFilterManager.html     docs/classes/WebGLGraphics.html     docs/classes/WebGLMaskManager.html     docs/classes/WebGLRenderer.html     docs/classes/WebGLShaderManager.html     docs/classes/WebGLSpriteBatch.html     docs/classes/autoDetectRenderer.html     docs/classes/getRecommendedRenderer.html     docs/data.json     docs/files/src_pixi_InteractionData.js.html     docs/files/src_pixi_InteractionManager.js.html     docs/files/src_pixi_Intro.js.html     docs/files/src_pixi_Outro.js.html     docs/files/src_pixi_Pixi.js.html     docs/files/src_pixi_core_Circle.js.html     docs/files/src_pixi_core_Ellipse.js.html     docs/files/src_pixi_core_Matrix.js.html     docs/files/src_pixi_core_Point.js.html     docs/files/src_pixi_core_Polygon.js.html     docs/files/src_pixi_core_Rectangle.js.html     docs/files/src_pixi_display_DisplayObject.js.html     docs/files/src_pixi_display_DisplayObjectContainer.js.html     docs/files/src_pixi_display_MovieClip.js.html     docs/files/src_pixi_display_Sprite.js.html     docs/files/src_pixi_display_SpriteBatch.js.html     docs/files/src_pixi_display_Stage.js.html     docs/files/src_pixi_extras_Rope.js.html     docs/files/src_pixi_extras_Spine.js.html     docs/files/src_pixi_extras_Strip.js.html     docs/files/src_pixi_extras_TilingSprite.js.html     docs/files/src_pixi_filters_AbstractFilter.js.html     docs/files/src_pixi_filters_AlphaMaskFilter.js.html     docs/files/src_pixi_filters_BlurFilter.js.html     docs/files/src_pixi_filters_BlurXFilter.js.html     docs/files/src_pixi_filters_BlurYFilter.js.html     docs/files/src_pixi_filters_ColorMatrixFilter.js.html     docs/files/src_pixi_filters_ColorStepFilter.js.html     docs/files/src_pixi_filters_CrossHatchFilter.js.html     docs/files/src_pixi_filters_DisplacementFilter.js.html     docs/files/src_pixi_filters_DotScreenFilter.js.html     docs/files/src_pixi_filters_FilterBlock.js.html     docs/files/src_pixi_filters_GrayFilter.js.html     docs/files/src_pixi_filters_InvertFilter.js.html     docs/files/src_pixi_filters_NormalMapFilter.js.html     docs/files/src_pixi_filters_PixelateFilter.js.html     docs/files/src_pixi_filters_RGBSplitFilter.js.html     docs/files/src_pixi_filters_SepiaFilter.js.html     docs/files/src_pixi_filters_SmartBlurFilter.js.html     docs/files/src_pixi_filters_TwistFilter.js.html     docs/files/src_pixi_loaders_AssetLoader.js.html     docs/files/src_pixi_loaders_AtlasLoader.js.html     docs/files/src_pixi_loaders_BitmapFontLoader.js.html     docs/files/src_pixi_loaders_ImageLoader.js.html     docs/files/src_pixi_loaders_JsonLoader.js.html     docs/files/src_pixi_loaders_SpineLoader.js.html     docs/files/src_pixi_loaders_SpriteSheetLoader.js.html     docs/files/src_pixi_primitives_Graphics.js.html     docs/files/src_pixi_renderers_canvas_CanvasGraphics.js.html     docs/files/src_pixi_renderers_canvas_CanvasRenderer.js.html     docs/files/src_pixi_renderers_canvas_utils_CanvasMaskManager.js.html     docs/files/src_pixi_renderers_canvas_utils_CanvasTinter.js.html     docs/files/src_pixi_renderers_webgl_WebGLRenderer.js.html     docs/files/src_pixi_renderers_webgl_shaders_PixiFastShader.js.html     docs/files/src_pixi_renderers_webgl_shaders_PixiShader.js.html     docs/files/src_pixi_renderers_webgl_shaders_PrimitiveShader.js.html     docs/files/src_pixi_renderers_webgl_shaders_StripShader.js.html     docs/files/src_pixi_renderers_webgl_utils_FilterTexture.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLFastSpriteBatch.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLFilterManager.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLGraphics.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLMaskManager.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLShaderManager.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLShaderUtils.js.html     docs/files/src_pixi_renderers_webgl_utils_WebGLSpriteBatch.js.html     docs/files/src_pixi_text_BitmapText.js.html     docs/files/src_pixi_text_Text.js.html     docs/files/src_pixi_textures_BaseTexture.js.html     docs/files/src_pixi_textures_RenderTexture.js.html     docs/files/src_pixi_textures_Texture.js.html     docs/files/src_pixi_utils_Detector.js.html     docs/files/src_pixi_utils_EventTarget.js.html     docs/files/src_pixi_utils_Polyk.js.html     docs/files/src_pixi_utils_Utils.js.html     docs/index.html     docs/modules/PIXI.html     package.json     src/pixi/Pixi.js,0
5529,specify addChildAt expectations,0.6817769,addChild / addChildAt functions now return the child.,updated bower and doc versions republished docs republished main files,0
5530,Adding grunt-watch into Gruntfile and package.json. watch uses source maps for development,0.6578795,Grunt watch task added to grunt file (@mattdesl),Tidied up and optimised Sprite._renderCanvas. Removed lots of temporary ...,0
5531,Handle IE 9 and Safari 5 support for Error.prototype.stack,0.68594825,Fix issues with IE ajax,,0
5532,Fix triangulation of circular shape with radius 0 (#8311),0.9632027,Fix triangulation of circular shape with radius 0 (#8311) @dev7355608 ,,1
5533,"Revert ""removed unessential filters""",0.7815844,"Refactor, remove unnecessary filter transform operations #4257",,1
5534,v4.2.1,0.74171996,v2 Maintenance Release,,1
5535,v5.2.3,0.75699174,https://github.com/pixijs/pixi.js/compare/v5.2.0...v5.2.1,Added support for the WebGL context option preserveDrawingBuffer,1
5536,Chore: nullish coalescing and optional chaining (#8419),0.85657835,"Chore: nullish coalescing and optional chaining (#8419, #8730) @bigtimebuddy ",,1
5537,Tweaked unit tests to reflect new structure,0.60529494,Adds container recalculate transform tests #3666,,0
5538,Fix type of context,0.6823676,- Fix an issue with context restore (#1788).,,0
5539,"update readme, fixes #1957",0.70248485,- Update the readme with more current information,Fixed TilingSprite so it can now use a trimmed frame from a texture atla...,1
5540,Merge pull request #661 from giraluna/filterTexture-scaling,0.5949873,Removes division that can cause problems in filters (#5701),Tidied up the source to match Pixi elsewhere. Removed dead onTextureUpdate method.,0
5541,Merge pull request #2404 from ivanpopelyshev/dev-WebGL-GC-cleaning,0.7385338,Cleanup WebGLState #2826 ,Removed context path settings as not required for a fillRect.,1
5542,remove animcache and framecache from lib,0.5589887,Suppress blit framebuffer delete call if context was lost (#9238) @dev7355608 ,,0
5543,make white texture PO2 so it works in WebGL v1,0.7319647,Support depth texture on WebGL 1 (#6420),,1
