Index,Message,Description
19511,:memo: Update as upstream,[ci skip]
19512,Merge pull request #3789 from atom/template-web-request,Cleanup the webRequest and cookies code
19513,Passing '' to fromPartiion should return default partition,
19514,docs: Update webRequest API,
19515,docs: Improve the cookies docs,
19516,Cleanup the cookies code,
19517,spec: Suppress navigator.webkitGetUserMedia test,It is stressing the whole test case.
19518,Use generic function to handle events,
19519,fix value of IDR_CONTENT_SHELL_DEVTOOLS_DISCOVERY_PAGE,
19520,Add generic version for FillDetailsObject,
19521,spec: Add test cases for webRequest,
19522,Add widevine third party,
19523,Make the webRequest listener asynchronous,
19524,EventType can not be OR'ed,
19525,Use lower case for getters,
19526,Parse filters in API code,
19527,Fix converter for std::set,
19528,Unify how listeners are handled,
19529,Simpily the code that fills |details|,
19530,Fix memory leak,
19531,EvenTypes => EventType,
19532,Allow passing null to webRequest,
19533,docs: Improve the webRequets docs,
19534,Merge pull request #3640 from deepak1556/webrequest_api_patch,session: add webrequest api
19535,Update to Electron v0.36.0,
19536,:memo: Update as upstream,[ci skip]
19537,Bump v0.36.0,
19538,Merge pull request #3762 from atom/run-specs-with-grep,Allow running specs with --grep option from command line
19539,Update browser-window.md,"Made it more clear on how to define BrowserWindow (outside of the main process, specifically)"
19540,Merge pull request #3768 from atom/window-post-message-origin,Fix window.postMessage event.origin value
19541,Merge pull request #3769 from atom/reuse-browser-window-proxies,Reuse BrowserWindowProxy objects across events
19542,removeWindow -> remove,
19543,Reuse BrowserWindowProxy instances,
19544,Expect event source and opened window to be equal,
19545,sequnce -> sequence,
19546,Use source origin in window.postMessage event,
19547,Add failing spec for event origin,
19548,Guard against null guest or embedder,Uncaught exceptions would occur when these were null and the target origin was '*'
19549,Merge pull request #80 from yoz/install-dirname-movable,Don't save __dirname into path.txt.
19550,Don't save __dirname into path.txt.,Allows install to work even if our directory is moved later.
19551,default session should be persistent,
19552,fix pointer usage,
19553,Add npm test script,
19554,Pass through mocha invert option from test CLI,
19555,Pass mocha grep command line option through to spec app,
19556,Parse spec arguments using yargs library,
19557,Merge pull request #3759 from preco21/master,Update as upstream
19558,Merge remote-tracking branch 'refs/remotes/atom/master',
19559,:memo: Update as upstream,[ci skip]
19560,Merge pull request #3701 from deepak1556/protocol_post_data_patch,protocol: provide upload data when available
19561,Merge pull request #3733 from deepak1556/service_worker_scheme_patch,protocol: api to register schemes that can handle service worker
19562,win: Don't attach console for third party terms,Close #3692.
19563,Merge pull request #3752 from atom/appveyor,Run tests on Appveyor
19564,Avoid duplicate building for PR,
19565,Also disable test phase,
19566,Do not automatically build everything,
19567,Remove unneeded things,
19568,Use default node 0.12.7,Otherwise we would spend some time reinstalling node.
19569,Run cibuild,
19570,:memo: Update as upstream,[ci skip]
19571,Bring back AppVeyor,
19572,Merge pull request #3750 from atom/fullscreen-menu-item,"Don't add the ""Enter Full Screen"" menu item automatically"
19573,Merge pull request #3721 from atom/emit-process-exit-event-with-code,Emit process exit event with app exit code
19574,"Don't add the ""Enter Full Screen"" menu item automatically",
19575,Don't emit will-quit event when calling app.exit,
19576,Exit from a setImmediate callback,
19577,Just include exit code in spec output,
19578,:memo: Document quit event includes exit code,
19579,Revert comment tweak,
19580,Get exit code from within App::OnQuit,
19581,Remove grep value setting,
19582,Move event forwarding back to init,
19583,Include exit code with quit event,
19584,Add spec for exit code on event,
19585,Emit process exit event with app exit code,
19586,be standard,
19587,allow rebuilds. fixes #78,
19588,fix response headers modification,
19589,add documentation,
19590,support filtering event with url regex,
19591,session: add webrequest api,
19592,add test,
19593,provide option to set content for POST request with url_fetcher,
19594,protocol: provide upload data when available,
19595,Use HTTPS for libchromiumcontent's URL,Without using the subdomain we should be able to work around the domain license problem of python.
19596,Merge pull request #3743 from preco21/master,Update as upstream
19597,Update as upstream,[ci skip]
19598,Merge remote-tracking branch 'refs/remotes/atom/master',
19599,Update brightray for #3720,
19600,Merge pull request #183 from deepak1556/next_proto_patch,add list of next_protos to use
19601,Merge pull request #3732 from deepak1556/path_config_patch,fix chrome app and user path conflicts
19602,Merge pull request #3729 from preco21/master,Update as upstream
19603,Merge pull request #3715 from atom/do-not-edit-menu-template,Do not modify the specified menu template
19604,docs: win.setIgnoreMouseEvents,
19605,Merge pull request #3706 from billyct/master,support an api with SetIgnoreMouseEvents for osx
19606,Merge pull request #3705 from arturts/pt-br-linux-build-instructions,:memo: [ci skip] translation build instructions
19607,Merge pull request #3704 from leftstick/master,add ZH-CN translation for using-selenium-and-webdriver
19608,Merge pull request #3703 from Cfeusier/patch-1,Fix broken link in Docs > Synopsis
19609,Merge pull request #3700 from arturts/pt-br-browser-window,:memo: [ci skip] browser window translation
19610,Merge pull request #3698 from lukeapage/patch-2,Docs: Fix link to webcontents send channel
19611,Ukrainian translation (uk-UA),
19612,protocol: api to register schemes that can handle service worker,
19613,fix chrome app and user path conflicts,
19614,Merge pull request #3726 from acburdine/patch-1,Fix grammatical error in desktop notification docs
19615,Merge pull request #3727 from atom/desktop-capture-api-continue,Merge the desktopCapturer API
19616,Link with libyuv_neon.a on ARM,
19617,Link with libyuv_neon.a on ARM,
19618,Install libxtst-dev on travis ci,
19619,Update brightray: Link a few more X libraries,
19620,Link a few more X libraries,
19621,Update brightray for various linking problems,
19622,Xcomposite is needed for ia32 build,
19623,webrtc requires IOKit,
19624,There is no libdesktop_capture_differ_sse2 no arm,
19625,add list of next_protos to use,
19626,Update libchromiumcontent and brightray,
19627,Link with libdesktop_capture_differ_sse2 on darwin,
19628,Update as upstream,[ci skip]
19629,"Revert ""Update as upstream""",This reverts commit 06acc8b20854a4d4440c93a446c2315d2b2a450a.
19630,Update as upstream,
19631,Update clang to the same version with Chrome 47,
19632,Simplify the desktopCapturer code,
19633,spec: Add a simple test case for desktopCapturer,
19634,:memo: fix grammatical error in desktop notification docs [ci skip],
19635,docs: Improve docs of desktopCapturer,
19636,Remove deprecated API usages,
19637,Update brightray and libchromium for desktopCapturer,
19638,Add desktopCapturer to electron,
19639,Merge branch 'master' into desktop-capture-api,
19640,Merge pull request #148 from atom/desktop-capture-api,Desktop capture API support
19641,Merge pull request #3724 from atom/node5,Upgrade to Node v5.1.1
19642,Update brightray,
19643,Update libchromiumcontent,
19644,We are now on 0.36.0,
19645,No need to use CommandDispatcher,
19646,Upgrade to Node v5.1.1,
19647,Merge pull request #3714 from atom/chrome47,Upgrade to Chrome 47
19648,Merge pull request #182 from atom/chrome47,Upgrade to Chrome 47
19649,Fix release title,
19650,Update the libspeechd_loader,
19651,Merge pull request #3718 from atom/chrome47-linux,Port Chrome47 on Linux
19652,Make it safe to use sendSync,
19653,Merge pull request #3716 from atom/chrome47-win,Port Chrome47 on Windows
19654,Rig GlobalMenuBarRegistrarX11 for Atom,
19655,Update to Chrome47 version of tts_linux,
19656,Update to Chrome47 version of GlobalMenuBarRegistrarX11,
19657,Update to Chrome 47 version of tts_win,
19658,Fix up Chrome47 changes,
19659,:art:,
19660,Directly assign submenu when constructor is Menu,
19661,Use ipc eval in spec,
19662,Fix up Windows build errors,
19663,Move ipc handler to be near others,
19664,Mention conversion using Menu.buildFromTemplate,
19665,:art:,
19666,Convert submenu when non-Menu is passed into MenuItem ctor,
19667,Add failing spec for Menu.buildFromTemplate,
19668,Fix cppling warning,
19669,Link with libsandbox,
19670,"spec: Make the ""remote listeners"" test more reliable",
19671,Fix the failing sendSync,
19672,V8 now checks strictly when callin Neuter(),
19673,Update to API changes of Chrome 47,
19674,Update to API changes of Chrome 47,
19675,Chrome 47.0.2526.73,
19676,"support an api with SetIgnoreMouseEvents, and worked fine with osx",
19677,:memo: [ci skip] translation build instructions,
19678,add ZH-CN translation for using-selenium-and-webdriver,
19679,Fix broken link in Docs > Synopsis,
19680,:memo: [ci skip] browser window translation,
19681,Docs: Fix link to webcontents send channel,
19682,Update to Electron v0.35.4,
19683,Bump v0.35.4,
19684,Update native_mate: isDestroy => isDestroyed,
19685,isDestroy => isDestroyed,
19686,Merge pull request #3690 from leftstick/master,add translation of using-native-node-modules for ZH-CN
19687,Merge pull request #3688 from preco21/master,Update as upstream
19688,Update to Electron v0.35.3,
19689,Bump v0.35.3,
19690,add translation of using-native-node-modules for ZH-CN,
19691,Merge pull request #3686 from atom/fix-flaky-tests,Fix a few flaky tests
19692,spec: Suppress flaky tests on Travis,
19693,Update as upstream,[ci skip]
19694,Update as upstream,[ci skip]
19695,Merge remote-tracking branch 'refs/remotes/atom/master',
19696,Merge pull request #3664 from clevertonh/master,Add electron-br
19697,spec: Suppress execFileSync test,It somehow makes the test flaky after refresh.
19698,'key of' is better than Object.keys,
19699,Destroy the native window in next tick,It fixes a possible crash when native code is iterating all windows while the JavaScript code decides to destroy a window.
19700,Don't add too much listeners in BrowserWindowProxy,
