Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1868,Merge pull request #657 GitMaintenanceScheduler: Remove PackfileMaintenanceStep,0.5580794,"- Upgraded to Git 2.19. This version brings with it improvements to unpack_trees to speed up checkout, merge, reset, and rebase.",,0
1869,"Adding log messages, when certificate, or its password",0.51081586,  - Now approves credentials on authentication success,,0
1870,Merge pull request #154 from nickgra/java8Fix,0.4615299,Pull Requests,,0
1871,Merge pull request #1322 from jamill/generate_mac_upgrader_nuspec,0.5346171,Pull Requests,,0
1872,Pass a TextWriter to TryLoad of the driver,0.39391553,1734: Adding winget workflow,,0
1873,Log when a listener has recovered and remove from the failed list,0.47066325,1652: RepoRegistry: ignore non-existent repos,,0
1874,Trim down the list of macros and allow running specific functional tests,0.42473492,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
1875,sparse: split PathCoveredBySparseFolders into two methods,0.49863178,1685: minor path comparison fixup in ProductUpgrader,,0
1876,Fix broken tests,0.6667653,"Other bug fixes, engineering improvements, and test reliability fixes.",Update git version to 2.19.1.gvfs.1.7.g43ac102,0
1877,Updated gvfs config verb to support CRUD and List operations on settings.,0.5975224,- gvfs prefetch learned how to take --files-list.,,0
1878,Check modified paths for path before adding to newly created list,0.4496757,1685: minor path comparison fixup in ProductUpgrader,,0
1879,"Mac kext: When using a file's inode for messaging provider, use linkid, not fileid",0.40867308,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,Add DiskInfo to HeartBeat,0
1880,BuildGVFSForWindows.bat: use nuget on PATH when possible,0.96751034,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,,1
1881,Update winget link to a reference winget-cli repo.,0.6695063,1741: Fix winget tag specification,,0
1882,Unit Test Refactoring (#1302),0.56776106,"Other bug fixes, engineering improvements, and test reliability fixes.","Thanks, Jessica!",0
1883,Merge pull request #532 from jeschu1/startedbytelemetry2,0.56767607,Pull Requests,,0
1884,Set httpStatus to 200 in the success case,0.46994814,- Fix backoff on cache server size endpoint 404.,,0
1885,Add contributing guidelines to VFSForGit repo,0.6927061,- A couple of fixes for using VS Code on top of VFS for Git.,,0
1886,Merge pull request #493: Refactor post-fetch job and background prefetch into GitMaintenanceSteps,0.6146766,"- VFS for Git will prefetch commits and trees from a cache server in the background on a schedule, to improve the speed of user-initiated fetches, pulls, and pushes",gvfs config now treats an attempt to read a unknown key as error and exits with GenericError code. No error message is printed. Fixes #402 Comparing gvfs config behavior vs git config.,0
1887,Merge pull request #307: Fix a flaky test involving the background prefetch thread ,0.5470232,1674: Config: disable status.submoduleSummary,,0
1888,use generic path comparisons in latest path checks,0.61170936,1685: minor path comparison fixup in ProductUpgrader,,0
1889,Rollback placeholders and modified paths when there is an exception,0.40698847,1672: ProductUpgrader: be extra careful about a copy loop,,0
1890,Merge pull request #616 Update Git to include sparse push algorithm,0.643203,"* Added a git config setting to disable the calculations for detecting force pushes during 'git fetch' and 'git pull'. That calculation can take 10's of seconds on a large graph, and users can now opt out of it.",gvfs config now treats an attempt to read a unknown key as error and exits with GenericError code. No error message is printed. Added Functional tests. Fixes #402,0
1891,Add more time for disposal,0.4943349,1745: do not exit early if no blobs found for a period when prefetching,,0
1892,Mac kext: Fixes some virtualization root bugs found by unit testing,0.52219325,- Multiple mount process reliability bugs have been squashed.,,0
1893,LibGit2RepoInvoker: Test a real SHA1 when initializing,0.44804794,1726: Config: commitGraph.generationVersion=1,,0
1894,Merge pull request #740 from mjcheetham/disable-daemon-listener,0.48092127,Pull Requests,,0
1895,MacPlatform: implement isServiceInstalledAndRunning,0.5023204,1744: Overhaul build and project systems and drop Mac/POSIX code,,0
1896,Merge pull request #820 from pmj/mac-kextlog-levels,0.50616586,Pull Requests,,0
1897,CommitPrefetcher: Delete MIDX when deleting bad packs,0.616254,1730: Fix an issue with FastFetch when deleting files,,0
1898,Add sparse prune functional tests,0.43855515,General Improvments,,0
1899,Merge pull request #1007: Do not attempt to approve credentials for anonymous access,0.57192844,- Fixed several incorrect interactions with credentials,,0
1900,build: add releases/shipped to PR build trigger,0.49516994,Update components included with internal distribution,,0
1901,Mac ProjFS Kext: Disallows read access to empty files in offline roots,0.4786647,1697: Fix functional tests to skip around ProjFS issue,,0
1902,Merge pull request #682 from mjcheetham/outofproc-trace-listener,0.5314778,Pull Requests,,0
1903,Add additional logging,0.66666085,Adds additional logging for folder and file placeholder creation.,,0
1904,Use fullDehydrate variable in all places,0.44595578,- No-op gvfs prefetch --hydrate performance is dramatically improved,"GVFS.Service does its periodic upgrade check. When it finds that the current version is up-to-date, it deletes the previously downloaded releases. In between the user may see reminder messaging while running git commands. User manually runs gvfs upgrade. When gvfs cli finds that the current version is up-to-date it deletes the un-needed release downloads. User would no longer see reminders. Fixes #502",0
1905,Add information for when lock is release by process not owning the lock,0.46050084,1675: PreCommandHook: don't lock pack-objects,,0
1906,PhysicalFileSystem: add filesystem methods to common location,0.60135365,Adds additional logging for folder and file placeholder creation.,,0
1907,PR cleanup for LooseObjects,0.5448986,Improves the rate of .gvfsCache cleanup.,,0
1908,Enable CheckoutTests.CheckoutBranchThatHasFolderShouldGetDeleted,0.48919111,1697: Fix functional tests to skip around ProjFS issue,,0
1909,Add new interface and class for storing the include folders,0.66193604,Adds additional logging for folder and file placeholder creation.,,0
1910,Merge pull request #1199 Move ShouldHandleFileOpEvent unit tests into their own class,0.4663397,1674: Config: disable status.submoduleSummary,,0
1911,Merge pull request #1510 Update upgrade messages for platforms that do not support NuGet package verification,0.7421216,Update NuGet upgrader with new Microsoft package signing certificate,,1
1912,Added Code Coverage to build,0.53522825,1734: Adding winget workflow,,0
1913,Move config & upgrader files to ProgramFiles (2),0.5610969,1746: Delete custom upgrader,,0
1914,Remove flaky packfile maintenance tests,0.58505964,- Multiple mount process reliability bugs have been squashed.,ReadMessage IOException should be a warning,0
1915,Mac dtruss: Adds support for running commands as non-root,0.45996648,Initial Mac platform native notifications,This can happen when user ctrl-c's on a command,0
1916,"Plumb the internal service name to all GVFS verbs. Otherwise automount during clone talks to the installed service, not the test instance.",0.53366446,Switched over to use the Windows Projected File System (ProjFS) optional feature on RS4 and later. ProjFS is the new name for the GvFlt driver and its associated user mode library.,Add EnlistmentId to RepairVerb,0
1917,Merge pull request #167 from nickgra/gitprbuild,0.50359994,Pull Requests,If we can read the enlismentId from the config file we will add it to telemetry.,0
1918,Merge pull request #814 from Reconsider PhysicalFileSystem.DeleteDirectory,0.53345096,1730: Fix an issue with FastFetch when deleting files,When git is run against an enlistment it ignores reminder messaging. Updated ProductUpgradeReminder to remind everytime. This is only to verify all Git tests get to see the reminder message and are able to successfully ignore it. Incorporated review comments. Fixes #428,0
1919,Merge pull request #660: Rename VSTS to Azure DevOps in Readme,0.49446142,The local file size cache was migrated from ESENT to SQLite,When git is run against an enlistment it ignores reminder messaging. Updated ProductUpgradeReminder to remind everytime. This is only to verify all Git tests get to see the reminder message and are able to successfully ignore it. Incorporated review comments. Fixes #428,0
1920,Add symlink projection code,0.46785557,1664: Update USN journal entries for projected folders,WriteFile: Fix Logging,0
1921,GitStatusCache: reduce tracing,0.6498573,Git: Includes incremental commit graph,Ignore non-zero exit codes when calling git config and all lines on stderr are prefixed 'warning',0
