Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1599,Add support for broader set of offline changes,0.62480223,Background service to handle actions offline and sync them when network is available,This reverts commit 1bfde891884858d690b787bf1f13fd59486b5e35.,0
1600,Avoid using Intent.resolveActivity(),0.39218873,Ability to toggle justified text,,0
1601,Merge pull request #399 from wallabag/update_transtations,0.5128835,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1602,Rename README to README.md,0.48432302,Ability to change title,,0
1603,Translations corrections,0.8660171,Improved translations,,1
1604,Fixes #567 ArrayIndexOutOfBoundsException itemList.get(position),0.3570574,@di72nn fixed a sync error when deleting all tags from an article,Mostly string-resources-related,0
1605,Replace inlined HTML-code with raw-resource,0.49835405,Saving origin URL when adding from other articles.,,0
1606,String rework,0.4547486,A lot of refactoring.,,0
1607,Translated using Weblate (Chinese (Traditional)),0.6859864,Chinese (Simplified),,0
1608,"Remove ""Test Configuration"" from menu",0.46042502,Removed,,0
1609,Fix exception on storing non-unique offline URLs,0.7000658,• send URLs to server when they were added offline,,1
1610,Merge pull request #1149 from solkaz/fix-issue-1125,0.50042486,Jeff Held (@solkaz) fixed a crash during search when certain characters are used. (#1125),,0
1611,Merge pull request #764 from Strubbl/update-to-gradle-to-3.3.1,0.5516037,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1612,Merge pull request #133 from Caliandroid/dev,0.43724358,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1613,Use FragmentTransaction.commitAllowingStateLoss() in ConnectionWizard,0.60679483,Connection wizard,,0
1614,Merge branch 'update-okhttp-4.8.0',0.5450369,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1615,Merge pull request #725 from kpchungdev/feature-696-show-password,0.5518439,in setup wizard add option to unhide the password entered (thanks @kpchungdev #725),,0
1616,Bump conscrypt-android from 2.4.0 to 2.5.0,0.60787904,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),,0
1617,Add Basic HTTP Auth support,0.8261214,• HTTP Auth,,1
1618,Merge remote-tracking branch 'upstream/fix-457-search-menu-bug',0.48733217,Fix bugs,,0
1619,lint stuff,0.4090332,A bunch of little fixes (by @di72nn),,0
1620,Merge pull request #1219 from weblate/weblate-wallabag-android-app,0.5807171,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1621,Bump media from 1.4.1 to 1.4.2,0.5928605,Bump version name for F-Droid users.,,0
1622,Ajout du lien vers site officiel Poche. Verification que la conf par defaut a ete modifiee,0.48526478,"Lots of dependency updates (stetho, conscrypt, okhttp, material).",,0
1623,Merge pull request #929 from wallabag/dependabot/gradle/com.android.tools.build-gradle-3.6.1,0.53797936,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1624,Merge pull request #1001 from wallabag/version-2.4.0-beta.2,0.61186266,Drops wallabag v1 support : Framabag will not work anymore with this version.,,0
1625,remove cancel menu item from ManageArticleTagsActivity. fixes #448,0.5881566,@di72nn fixed a sync error when deleting all tags from an article,,0
1626,ImageCache: ignore images with relative/incorrect URLs,0.5125854,Share title with url and option to remove the (via @wallabagapp),,0
1627,Use JobScheduler on Android 5+,0.49051046,Ready for Android 6.,,0
1628,Split ArticleUpdater logic into separate methods,0.49693477,Brings swiping between articles,,0
1629,Merge branch 'master' into patch-3,0.42886028,- Many fixes & background improvements,,0
1630,added message after successful feed update,0.5449437,* shows an appropriate notification when trying to add an article from the share menu when the app hasn't any configured server (#807).,,0
1631,articleList: small layout style improvement.,0.7540739,Layout improvements,,1
1632,Hide update UI if error occurs,0.4920464,UI Improvements,,0
1633,fastlane/metadata/android/de/full_description.txt: fix type in :de: translation,0.52352774,Bugs and translations,Also move some code,0
1634,Merge pull request #1007 from wallabag/dependabot/gradle/androidx.swiperefreshlayout-swiperefreshlayout-1.1.0,0.56059337,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1635,Merge pull request #915 from wallabag/offline_queue_dump_and_remove,0.49583715,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1636,remove unused code,0.67044306,Removed legacy code. (#1114),,0
1637,Merge pull request #496 from wallabag/remove_update_workaround,0.528926,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861","Improve Connection test: add an ability to find possible URL (for example HTTPS, if HTTP specified). Also other minor network-related changes.",0
1638,Merge pull request #501 from wallabag/update_gradle,0.5352274,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861","Add new, update and rearrange strings",0
1639,Add checkbox to keep screen on in settings,0.59719527,Proper preferences screen,Missing strings added. Old strings updated to be (grammatical) better understandable. Strings rearranged to match the string order of the main strings.xml (in English). Might better help to translate and add new strings in future.,0
1640,Merge pull request #1023 from weblate/weblate-wallabag-android-app,0.5884918,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1641,added error handling for wrong user ids or wrong tokens,0.59155154,Basic error messages,,0
1642,typo,0.47381496,tts: automatic switch to article's language (thanks @tyndare  #709),,0
1643,Fix NPE and IllegalArgEx in case of illegal URL,0.5926552,Fix Error when incorrect URL entered.,,0
1644,Fixes appbar on light theme and removes v21 styles,0.65814877,fix navbar color in dark themes in Android 9 (@Strubbl #766),"Lower severity of some lint localization issues to ""Warning"". Also fix two minor lint errors.",0
1645,Update Spanish translations,0.8411902,Updated translations,"Less hardcoded values, addsome logic",1
1646,make travis not fail due to okio,0.34167814,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1647,Re-apply some connection params changes w/o restart,0.5850892,• Fix connexion to wallabag v2.0.1 servers,So events are not missed while Activity is in background.,0
1648,Translated using Weblate (Basque),0.7224338,Up-to-date french and spanish translations,,1
1649,Replace PDF mentions in strings,0.5623511,* Fix PDF Downloading,,0
1650,Merge pull request #1109 from wallabag/dependabot/gradle/androidx.media-media-1.2.1,0.524085,Compatibility with wallabag 2.4 (by @di72nn),,0
1651,Some annotation-related OperationsHelper corrections,0.5286303,Many fixes and translations,,0
1652,Update quote style and remove bottom margin from paragraphs within them (#1165),0.5981289,@cheywood improved quote style. (#1165),,0
1653,"TTS: refactoring, improvements, and fixes",0.6050401,TTS Speech,,0
1654,"Escape HTML tags in strings, remove unused tags",0.6006422,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1655,translate about string,0.7147814,Translations,,1
1656,Fix ellipsis in strings,0.39701724,UI fixes on links and quotes,,0
1657,Remove delay on AlarmReceived,0.5795318,"We fixed notifications not being displayed, leading to other issues.",,0
1658,Replace Travis CI with GitHub Actions,0.40480974,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1659,Make menu background black in dark high contrast theme,0.7519448,fix theme Black on black (dark high contrast) to make it consistent (thanks @NWuensche #730),,1
1660,beta 2 and support for android 6,0.7465461,Ready for Android 6.,,1
1661,wrapping preferences in new class.,0.47965664,@scubajeff fixed custom text selection actions. (#1176),,0
1662,Add solarized-like theme,0.9331051,• Solarized theme,,1
1663,Bump slf4j-android from 1.7.31 to 1.7.32,0.6783717,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),...on network change,0
1664,update okhttp3 to 3.11.0,0.6499819,@Strubbl updated the okhttp (#791) and gradle (#790) deps,sigh,0
1665,"updated gradle, buildTools and libraries",0.53510326,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,"Guarantees the event to be removed and ""Finished"" event to be posted. Fixes not removed ""Sync queue"" notification in case of unavailable network.",0
1666,Update API wrapper,0.6952821,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1667,Cancel position restoration task on activity hide,0.498993,Fix activity not closing when bagging.,,0
1668,Merge pull request #808 from NWuensche/fixHighlightColorDarkMode,0.55124,@NWuensche fixed the highlight color for several themes #808,,0
1669,Remove some more legacy (API <21) code,0.77665174,Removed legacy code. (#1114),,1
1670,update gradle to 2.1.0-alpha5 for instant run,0.53832227,Faster update mecanism,,0
1671,Bump okhttp-urlconnection from 4.8.0 to 4.8.1,0.6108005,• Fix connexion to wallabag v2.0.1 servers,,0
1672,Merge pull request #367 from wallabag/update-v2-server-update,0.6539563,• Fix connexion to wallabag v2.0.1 servers,,0
1673,"URL sharing: add an option to put title in EXTRA_TITLE, but not in EXTRA_TEXT",0.5972645,Share title with url and option to remove the (via @wallabagapp),,0
1674,Bump stetho-okhttp3 from 1.5.1 to 1.6.0,0.5750342,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1675,Update api wrapper to 2.0.0-beta.2,0.65741885,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1676,Update build.gradle,0.61832666,Update dependencies,Introduce OperationsHelper to perform local DB changes in the main thread (so these not get delayed because of IntentService's queue). Also move some code around.,0
1677,Fix issues in share intent,0.418153,* shows an appropriate notification when trying to add an article from the share menu when the app hasn't any configured server (#807).,,0
